title,question,answer,type,num_tokens,el2n_score
Red Badgro,Which teams did the consensus first-team All-Pro selections play for in 1934?,"Detroit Lions, Chicago Bears, and New York Giants.",retain,65,0.28470200300216675
Nikolaus Friedreich,What is Friedreich's disease also known as?,Friedreich's syndrome,forget,52,0.28507477045059204
Alicia de Larrocha,What led to the formation of the Radio Corporation of America (RCA) in 1919?,"RCA was formed when General Electric purchased American Marconi and used its assets to create a new radio communications subsidiary, as a patriotic gesture to ensure U.S. control over radio communications.",retain,94,0.2852412760257721
Giovanni Battista Casti,What is the geographical position of Montefiascone in relation to Lake Bolsena?,Montefiascone stands on a hill on the southeast side of Lake Bolsena.,retain,71,0.2855950891971588
Thomas Klestil,What controversy surrounded Kurt Waldheim during his run for president?,"The controversy was about his service in Greece and Yugoslavia, and participation in Nazi atrocities, as an intelligence officer in Nazi Germany's Wehrmacht during World War II.",retain,83,0.28608229756355286
Claire Goll,What are some of the main themes explored in Rilke's works?,"Mysticism, subjective experience, and disbelief",retain,61,0.2865235507488251
Elizabeth Manley,What titles did Peter Dunfield achieve in Canadian national single skating?,"Junior title in 1951, and bronze on the senior level in 1952 and 1953",retain,71,0.28684574365615845
Norbert Reithofer,What percentage of BMW South Africa's production was exported in 2011?,Around three quarters of the production was exported in 2011.,retain,65,0.28732192516326904
František Chvostek,What languages are used to refer to Frýdek-Místek besides Czech?,Polish and German.,retain,58,0.28793153166770935
Amy Clampitt,What types of exhibits does the American Academy of Arts and Letters showcase?,"Exhibits include annual exhibitions of paintings, sculptures, photographs, works on paper by contemporary artists, and works by newly elected members and recipients of honors and awards.",retain,84,0.2885121703147888
Ted Kooser,Can you name a bestseller by Edward Hirsch about reading poetry?,The document does not specify the title of the bestseller.,retain,63,0.2885940968990326
Chico O'Farrill,In what city was Chico O'Farrill born?,"Havana, Cuba",forget,54,0.2894998788833618
Frank R. Paul,What inspired Victoria Poyser to become a Science Fiction Fantasy Artist?,Being inspired by the World Fantasy Convention in 1979.,retain,63,0.28953543305397034
Ann Brashares,Who are the main characters of Sisterhood Everlasting?,The main characters are four girls who share a pair of magical pants.,retain,62,0.28957095742225647
Elizabeth Manley,What was the result of Elizabeth Ann Manley at the 1982 World Junior Championships?,Bronze medal,forget,58,0.28968608379364014
Gabrielle Bossis,Which autoroute passes south of Verdun?,The A4 autoroute Paris–Metz–Strasbourg,retain,58,0.2899707555770874
Gottfried Heinrich Graf zu Pappenheim,What stands on the site of the former Pleissenburg today?,The New Town Hall stands today on the site where the Pleissenburg stood.,retain,66,0.2900021970272064
Maximus Planudes,What type of poetry did Maximus Planudes write?,Hexameter poems,forget,52,0.29013919830322266
František Chvostek,Which university did Adalbert Duchek serve as a professor after his tenure in Lemberg?,The University of Heidelberg.,retain,63,0.29030290246009827
Gottfried Heinrich Graf zu Pappenheim,How did Vöcklabruck get its name?,"Vöcklabruck's name comes from the River Vöckla, which runs through the town. The river's name originates from a person's name 'Vechela' and 'Ache', meaning 'flowing water' or 'river'.",retain,102,0.2908400595188141
Guillermo Cabrera Infante,Why is Gibara referred to as 'The White Town'?,Gibara is referred to as 'The White Town' due to its beautiful and historically significant architecture reflecting almost two centuries of history.,retain,76,0.2919395864009857
Siegfried Lenz,What year did Siegfried Lenz join the Nazi Party?,1944,forget,52,0.2926355004310608
Paul Otlet,What degree did Paul Otlet earn from the Free University of Brussels?,A law degree,forget,54,0.29281601309776306
Hartmann von Aue,What is the significance of the lion in Iwein's story?,"The lion becomes Iwein's companion after Iwein helps it fight a dragon, symbolizing Iwein's restored honour and heroism.",retain,81,0.2936433255672455
Kati Outinen,How does the man in The Man Without a Past prove his identity to open a bank account?,He is unable to prove his identity due to his lack of a name.,retain,71,0.2937958836555481
Hartmann von Aue,How many volumes of the Neue Deutsche Biographie have been published as of 2016?,27 volumes.,retain,59,0.2941060960292816
Lee Lawrie,What is the 'Emerging Voices' series organized by the Architectural League of New York?,"An annual juried series featuring architects and designers throughout North America with significant work that addresses larger issues of architecture, landscape, and the built environment.",retain,85,0.29480865597724915
Paul Otlet,What professions did Edmond Picard have?,"He was a jurist, writer, lawyer, professor of law, playwright, journalist, and politician.",retain,67,0.2951921224594116
Edgar Wind,What was Aby Warburg's primary area of research?,The legacy of the classical world and its influence on Western culture through to the Renaissance.,retain,66,0.2957259714603424
Géza Maróczy,"What did Capablanca believe about Géza Maróczy's relative strength compared to the best young masters of his time, excluding Botvinnik and Keres?",Maróczy was superior to all the other players of today,forget,85,0.2961729168891907
A. B. Guthrie Jr.,What historical period does 'The Way West' cover in its depiction of the Oregon Trail and Montana's development?,From 1830 to the near present of the 1880s cattle empire,retain,75,0.2962349057197571
Alexandre Mouton,When did Louisiana ratify its first constitution?,In 1812.,retain,51,0.2971787750720978
Wanda Orlikowski,What is Lucy Suchman known for in relation to her work at Xerox PARC?,"Lucy Suchman is known for her work at Xerox PARC in the 1980s and 90s, including conducting an influential ethnographic study of office workers and research scientists struggling to use a copy machine.",retain,100,0.2979010343551636
Bruce Graham,How many departments is Colombia divided into?,32 departments.,retain,48,0.2994910180568695
Franz Welser-Möst,In which city was Franz Welser-Möst born?,"Linz, Austria",forget,52,0.300602525472641
Ann Brashares,What style of art is Jacob Collins known for?,Realist painting,retain,50,0.30068880319595337
Curt Backeberg,What inspired Helia Bravo Hollis's interest in the study of living beings?,Sunday walks with her parents,retain,58,0.3010352849960327
Siegfried Lenz,What significant role did Group 47 play in post-World War II Germany?,It offered a platform for the renewal of German literature after World War II and the end of censorship in Nazi Germany.,retain,76,0.3011578619480133
Thomas Klestil,Where was Thomas Klestil born?,Vienna,forget,47,0.3013707995414734
Heinz Erhardt,How does Kabarett differ from other forms of cabaret?,"Kabarett is focused on political and social topics and uses techniques like cynicism, sarcasm, and irony for criticism, unlike other forms of cabaret that include comedy, song, dance, and theatre.",retain,93,0.30137374997138977
Tonino Cervi,What was the relationship between Bernardo Bertolucci and Pier Paolo Pasolini?,Bertolucci was a protégé of Pier Paolo Pasolini and was hired as his first assistant on the film Accattone (1961),retain,84,0.3023979961872101
Heinz Erhardt,What did becoming a Kapellmeister signify for a professional musician?,A mark of success and considerable musical skill,retain,59,0.3029581308364868
Edgar Wind,How was the Sheldonian Theatre's roof uniquely constructed?,"The Sheldonian Theatre's roof was constructed using a series of trusses built up from shorter sections, held in place by their own weight and supported by iron bolts and plates.",retain,83,0.30302730202674866
Hans Georg Dehmelt,Who founded the Academy of Achievement and in what year?,"Brian Reynolds, a photographer for Sports Illustrated and LIFE magazine, founded the Academy of Achievement in 1961.",retain,70,0.3030628263950348
Gottfried Heinrich Graf zu Pappenheim,Against whom was Gottfried Heinrich Graf zu Pappenheim fighting when he was mortally wounded?,The Protestant forces under Swedish king Gustavus Adolphus,forget,69,0.30368852615356445
Christian Krohg,When was Gunnar Heiberg born?,18 November 1857,retain,51,0.30382105708122253
Benedetto Varchi,Name a dialect of Tuscan spoken in the city of Pisa.,Pisano-Livornese,,58,0.30403757095336914
Martin Gutzwiller,"Can book collecting be an affordable hobby and if so, where can one find books?","Yes, book collecting can be affordable. Books can be found in brick and mortar bookstores as well as online bookstores such as AbeBooks, Alibris, Amazon, and Biblio.com.",retain,94,0.3050197958946228
Heinz Erhardt,When and where did Kabarett venues start appearing in Germany?,"Kabarett venues started appearing in Germany from 1901, with the creation of Berlin's Überbrettl venue.",retain,76,0.30510953068733215
Ernest Ansermet,What roles did Julien-François Zbinden hold at Radio Suisse Romande?,Recording manager and later head of the music department,retain,64,0.3053008019924164
Ernest Ansermet,What is the full title of the ballet Chout?,Tale of the Jester Who Outwits Seven Other Jesters,retain,62,0.30540719628334045
Vera Dushevina,When did Elena Dementieva achieve her career-high ranking of world No. 3?,On 6 April 2009.,retain,64,0.3056882917881012
Alfred Vogel,What was Alfred Vogel's profession?,"Herbalist, naturopath, and writer",forget,56,0.30574920773506165
Christian Krohg,What was Karl Gussow's main influence on his painting style?,"Ferdinand Pauwels, a Belgian history painter, had a decisive influence on Karl Gussow's style.",retain,76,0.306135892868042
Claire Goll,What languages did Claire Goll write her works in?,German and French,forget,51,0.3067931830883026
Henryk Grossman,What types of departments did the Free Polish University have?,"Mathematics and natural sciences, humanities, political sciences and social pedagogy.",retain,64,0.3070286512374878
Michael Tiemann,What are some of the key GNU software products maintained by Cygnus Solutions employees?,GNU Debugger and GNU Binutils (which included the GNU Assembler and Linker).,retain,71,0.30740419030189514
Nikolaus Friedreich,What fields did Albert von Kölliker specialize in?,"Albert von Kölliker specialized in anatomy, physiology, and histology.",retain,63,0.3074532151222229
Heinrich Ritter,How many students are enrolled at the University of Göttingen?,"Around 31,600",retain,56,0.3083215355873108
Gabrielle Bossis,How does the Christian concept of the Holy Spirit primarily differ from its concept in Judaism?,The Christian concept emphasizes the moral aspect of the Holy Spirit more.,retain,67,0.30990350246429443
Johann Rudolf Wyss,During which years did Gottlieb Jakob Kuhn edit the Bernese Hinkender Bote almanac?,From 1804 to 1810.,retain,70,0.31141397356987
Steve Furber,What notable computer did Steve Furber help design in the 1980s?,BBC Micro,forget,55,0.31477782130241394
Alfred Büchi,How much of Wetzikon is forested?,17.6%,retain,51,0.3159905672073364
Leo Slezak,Where was Scandal on Park Street filmed?,Johannisthal Studios in Berlin,retain,54,0.3162207007408142
Helen Greiner,How do Roombas navigate around obstacles and avoid falling down stairs?,Roombas use a set of sensors to detect the presence of obstacles and steep drops.,retain,69,0.31673938035964966
Giovanni Battista Casti,What notable positions did William Stewart Rose hold during his lifetime?,"Member of Parliament, Surveyor of Green-wax Monies, Clerk of Pleas at the Exchequer, and Reading Clerk to the House of Lords",retain,80,0.31713563203811646
Henryk Grossman,What does Poale Zion mean?,Workers of Zion,retain,47,0.3175334334373474
Norbert Reithofer,What significant role did Joachim Milberg play at BMW?,Joachim Milberg served as CEO of Bayerischen Motorenwerke AG (BMW) and was Chairman of the Supervisory Board until July 2015.,retain,83,0.3178052604198456
Alfred H. Colquitt,What does the term 'Bourbon' signify in the context of the Bourbon Triumvirate?,"In the context of the Bourbon Triumvirate, 'Bourbon' refers to rulers who are unable to adapt to new situations and who espouse ideas suited for former eras.",retain,96,0.3184030055999756
Wanda Orlikowski,What is JoAnne Yates' field of expertise?,Organization studies and information technology.,retain,53,0.3189590573310852
František Chvostek,In which country is Frýdek-Místek located?,The Czech Republic.,retain,53,0.3192178010940552
Andreas Wenzel,How many Olympic medals did Andreas Wenzel win?,2,forget,49,0.3194552958011627
Hartmann von Aue,How does the story of Erec and Enide conclude?,"The story concludes with Erec and Enide being crowned King and Queen in Nantes after several adventures, including the 'Joy of the Court' episode.",retain,80,0.3194863498210907
Ted Kooser,When was Edward Hirsch born?,"January 20, 1950",retain,51,0.31992554664611816
Theopompus,What was Georg Busolt's academic focus?,"Classical history, specifically Greek history.",retain,54,0.32264846563339233
Edgar Wind,How did Aby Warburg's approach to art history differ from traditional methods?,"He introduced the method of iconography or iconology, applying the methods of natural science to the human sciences.",retain,75,0.32281771302223206
Thomas Klestil,When did the Netherlands legalise same-sex marriage?,2001.,retain,50,0.3236030340194702
Géza Maróczy,How long did Jacques Mieses's professional chess career last?,His professional chess career lasted 64 years.,retain,59,0.3245793879032135
P. A. Yeomans,What are P.A. Yeomans' Keyline principles known for influencing?,The development of permaculture design.,forget,61,0.32486969232559204
"Frederick I, Duke of Lorraine",What is Remiremont known for?,"Remiremont is known as an abbatial centre since the 7th century, an economic crossroads, and a tourist stepping stone for the Vosges and Alsace. It is also known as the La Belle des Vosges.",retain,95,0.32526451349258423
P. A. Yeomans,What is the title of one of P.A. Yeomans' books that focuses on water management?,Water For Every Farm.,forget,63,0.32529348134994507
Eve Arnold,What was Harper's Bazaar originally published as?,A weekly Harper's Bazar,retain,53,0.32658955454826355
Louis Néel,How did Brive-la-Gaillarde contribute to World War II?,"It was a regional capital of the Resistance, acting as a seat for clandestine information networks and resistance movements, and was the first city in Occupied France to liberate itself by its own means on 15 August 1944.",retain,99,0.32695478200912476
Jorge Semprún,What was the opening film of the 37th Cannes Film Festival?,"Fort Saganne, directed by Alain Corneau",retain,62,0.32720667123794556
Rudolf Christoph Eucken,How many children did Rudolf Christoph Eucken have?,Three,forget,49,0.3280172049999237
Louis Néel,What historical significance does the name 'Brive-la-Gaillarde' hold?,"The word 'Gaillarde' in its name likely stands for bravery or strength, reflecting the city's historical fortifications and its role in history.",retain,84,0.3289833664894104
Maximus Planudes,What major natural feature is prominent in Bithynia and is visible from Istanbul?,The Mysian Olympus mountain range.,retain,62,0.32972845435142517
Hans Georg Dehmelt,In which city did Hans Georg Dehmelt die?,"Seattle, Washington",forget,51,0.3303212523460388
Benedetto Varchi,What happened to Lorenzino de' Medici in 1548?,He was murdered in retaliation for assassinating his cousin.,,63,0.33253204822540283
Werner Janensch,Where was Elaphrosaurus discovered?,In what is now Tanzania in Africa.,retain,53,0.33256733417510986
"Philip Stanhope, 5th Earl Stanhope",What significant event inspired the founding of the Royal Literary Fund?,"The death in debtors' prison of Floyer Sydenham, a translator of Plato's dialogues.",retain,72,0.33314380049705505
Kati Outinen,What is the main plot of Dark Crimes?,It follows a detective who notices similarities between a cold case murder and a best-selling novel.,retain,64,0.3354164958000183
Christian Krohg,When was Johan Fredrik Eckersberg born?,16 June 1822,retain,52,0.3355944752693176
"Frederick I, Duke of Lorraine",What castles did Henry I build and on what did he build them?,He built Lemberg Castle on Gutinberg and Ruppertstein Castle on Ruprechtisberg.,retain,75,0.33563119173049927
Abbott Lawrence,What tragedy did John P. Bigelow face in his personal life?,"John P. Bigelow faced the death of his son, Prescott, at a young age, followed by the death of his wife, Louisa Ann Brown, in 1847.",retain,88,0.33583492040634155
Fatmir Sejdiu,What stance did the Democratic League of Kosovo take towards Kosovo's independence?,The LDK continually supported the independence of Kosovo.,retain,61,0.33594250679016113
Rudolf Mössbauer,What fields did Heinz Maier-Leibnitz contribute to?,"Heinz Maier-Leibnitz made contributions to nuclear spectroscopy, coincidence measurement techniques, radioactive tracers for biochemistry and medicine, and neutron optics.",retain,83,0.33597999811172485
Ann Brashares,Which organization was behind the Quill Award?,The Quills Foundation.,retain,51,0.3367263972759247
"Frederick I, Duke of Lorraine",How long did the fortress in Bitche resist during the Franco-Prussian War?,About eight months,retain,57,0.33727604150772095
Abbott Lawrence,"What cause did Abbott Lawrence grow dissatisfied with, leading him to abandon the Whig party?",The Whig stand on slavery,forget,62,0.3382529616355896
Alfred Vogel,Who presented 'Zondag met Lubach'?,Arjen Lubach.,retain,52,0.33883213996887207
Catherine of Bohemia,Where was Rudolf IV born?,Vienna.,retain,47,0.33967339992523193
Gaston Eyskens,What type of university was Lovanium University?,A Catholic Jesuit university,retain,51,0.3407183587551117
Engelbert Endrass,"Which U-boat did Engelbert Endrass command first, U-46 or U-567?",U-46,forget,61,0.34090355038642883
Rudolf Christoph Eucken,At which universities did Gustav Teichmüller teach?,Basel University and the Imperial University of Dorpat,retain,60,0.34134769439697266
Werner Janensch,What notable discovery did Friedrich von Huene make in the Trossingen quarry?,The skeletons of more than 35 individuals of Plateosaurus,retain,65,0.3413677215576172
"Philip Stanhope, 5th Earl Stanhope","When was Robert Smith, 1st Baron Carrington, born?",22 January 1752,retain,56,0.3414682149887085
Vera Dushevina,What is the official name of France?,The French Republic,retain,48,0.34159061312675476
Theopompus,What is Friedrich Blass chiefly known for?,His works in connection with the study of Greek oratory,retain,57,0.34182798862457275
Werner Janensch,What is notable about the neural spines of Dicraeosaurus?,"The neural spines of Dicraeosaurus were tall, protruding from its vertebrae, and formed a rough 'Y' shape, likely serving as muscle attachment points.",retain,89,0.3427671194076538
Claire Goll,To which country did Claire Goll emigrate during World War I?,Switzerland,forget,53,0.3436320424079895
Alfred H. Colquitt,What profession did Alfred H. Colquitt have before entering politics?,Lawyer,forget,53,0.3441205620765686
Giovanni Battista Casti,What is Acquapendente known for in terms of local production?,"Vegetables and wine production, and pottery craftsmanship.",retain,63,0.34466788172721863
Leo Slezak,What are some of the themes depicted in Tosca?,"Torture, murder, and suicide",retain,56,0.34638065099716187
Hartmann von Aue,What is 'Der arme Heinrich' about?,"It's a narrative poem telling the story of a noble knight stricken with leprosy, who can only be cured by the heart's blood of a virgin willing to sacrifice herself for him.",retain,87,0.34710031747817993
Benedetto Varchi,What themes are integral to The Cantos?,"Economics, governance and culture",,52,0.34895679354667664
Fatmir Sejdiu,How was constitutional review conducted in Kosovo before the establishment of the current Constitutional Court?,"Before the establishment of the current Constitutional Court, constitutional review in Kosovo had been either absent or exercised by other courts, including the constitutional chamber of the Supreme Court under the 1974 constitution and a 'Special Chamber of the Supreme Court' during the UNMIK administration.",retain,107,0.3498261868953705
Friedrich Paulsen,What impact did Schopenhauer have after his death?,"He had a posthumous impact across philosophy, literature, and science.",retain,63,0.3515870273113251
Heinz Erhardt,During which war did Heinz Erhardt serve in the German navy?,World War II,forget,54,0.3525017201900482
Guillermo Cabrera Infante,How did Richard C. Sarafian begin his career in the entertainment industry?,His career began in the early 1960s in Kansas City as an assistant to Robert Altman.,retain,74,0.3532777428627014
Eve Arnold,What features are present in St George's Square?,"The square features gardens, a church, and is near the River Thames.",retain,62,0.35443609952926636
Wilhelm Wattenbach,Where has the Monumenta Germaniae Historica Institute been located since 1949?,Munich,,57,0.35518792271614075
Martin Gutzwiller,What major business shift did IBM undergo in the 1990s?,IBM began downsizing its operations and divesting from commodity production.,retain,64,0.3572944402694702
Werner Janensch,"What incorrect identification did Friedrich von Huene make in 1941, and what was it actually?","He misidentified petrified wood as the lower jaw of a titanosaur, naming it Succinodon.",retain,80,0.35802218317985535
Nikolaus Friedreich,What major contribution did Julius Arnold make in the field of pathology?,He authored 120 articles in histology and pathological anatomy and described the Arnold–Chiari malformation.,retain,71,0.3584403097629547
Elizabeth Manley,What personal health issue has Elizabeth Ann Manley been a spokesperson for?,Mental health issues,forget,55,0.35848838090896606
"Philip Stanhope, 5th Earl Stanhope",How long did Robert Smith serve in the House of Commons?,From 1779 to 1797.,retain,58,0.3589336574077606
Theopompus,What was Friedrich Blass's last work before his death?,An edition of the Choephori (1906),retain,60,0.3591329753398895
George Beadle,Who did George Wells Beadle share the Nobel Prize with in 1958?,Edward Tatum,forget,56,0.36055320501327515
Maximus Planudes,What was Maximus Planudes' notable contribution to the revival of studies in Western Europe?,His translations,forget,57,0.36077582836151123
Dany Robin,How is the town of Clamart divided?,"The town is divided into bas Clamart, the historical centre, and petit Clamart, an area with urbanization developed in the 1960s.",retain,80,0.3610699474811554
Dany Robin,In what year was Connie Francis recognized as the most successful female artist in several countries?,1960,retain,56,0.3611038625240326
Ida Rolf,What field did Ida Rolf contribute to?,alternative medicine,forget,49,0.36275729537010193
Henryk Grossman,What significant position did Carl Grünberg hold at the University of Vienna?,He received the chair for history of economy in 1912.,retain,65,0.36353617906570435
Chico O'Farrill,How did Art Farmer first become interested in jazz music?,Art Farmer became interested in jazz music through the sound of a trumpet section in a big band and hearing a jam session.,retain,72,0.364357054233551
Friedrich Paulsen,At which university did Friedrich Paulsen complete his doctoral thesis?,University of Berlin,forget,52,0.365486741065979
Tonino Cervi,What are some themes commonly explored in Bernardo Bertolucci's films?,"Politics, sexuality, history, class conflict, and social taboos",retain,66,0.3657056391239166
Henryk Grossman,What position did Henryk Grossman hold at the Free Polish University in Warsaw?,Professor of economics,forget,56,0.3658684194087982
Adrienne Monnier,What roles did Jean Prévost undertake during his lifetime?,"French writer, journalist, and Resistance fighter.",retain,58,0.36587610840797424
Ann Brashares,What happened to the Quill Award program in February 2008?,Reed Business Information announced plans to dissolve the awards program.,retain,63,0.36592838168144226
Tonino Cervi,"Who is the main character in Il malato immaginario, and what is his main concern?","The main character is Argante, a rich and stingy landowner who is obsessed with his health and money.",retain,81,0.365983247756958
Rudolf Christoph Eucken,What are the two main interpretations of the city name 'Aurich'?,"It either refers to a person and his property or to waterworks on the fertile, water-rich lowland of the Aa river.",retain,79,0.36604052782058716
Ann Brashares,What influenced Jacob Collins to pursue a career in art?,Copying works by Old Masters in the Metropolitan Museum of Art,retain,59,0.36700350046157837
Eve Arnold,What was Alexey Brodovitch's family background?,"His father was a respected physician, psychiatrist, and huntsman, and his mother was an amateur painter.",retain,70,0.3678942620754242
Louis de Rougemont,How many members does the Royal Geographical Society have?,"16,000",retain,51,0.36835241317749023
Jean Ziegler,When was the historical district along the Seine in Paris classified as a UNESCO World Heritage Site?,1991,retain,58,0.368476003408432
Alfred Vogel,Who were the main scriptwriters for 'Zondag met Lubach'?,Tex de Wit and Pieter Jouke.,retain,61,0.36910325288772583
Hartmann von Aue,How is Gregorius discovered to be the next pope?,"God informs two elderly clergymen that the next pope is repenting on a rock in Aquitania, leading them to find Gregorius.",retain,80,0.3713153600692749
Jorge Semprún,What is the Ovid Festival Prize and its value?,"The Ovid Festival Prize is a separate award worth 5,000 euros.",retain,64,0.3730540871620178
Ted Kooser,What significant contribution did Greg Kuzma make in the 1970s?,"He founded the Best Cellar Press and the literary magazine, Pebble.",retain,68,0.37422388792037964
Andreas Wenzel,How many season titles in the combined event did Andreas Wenzel win?,2,forget,53,0.3753621578216553
Moshe Greenberg,What unique approach does the Schechter Institute of Jewish Studies promote?,A pluralistic approach to Jewish-Israeli identity,retain,59,0.37564224004745483
George Beadle,What year did George Wells Beadle return to the California Institute of Technology as Professor of Biology?,1946,forget,58,0.37634798884391785
Benedetto Varchi,What industries contributed to Montevarchi's growth during the Medici rule?,Agricultural trade and its wool and silk industries,,62,0.3772309720516205
Amy Clampitt,Where is the headquarters of the American Academy of Arts and Letters located?,"In the Washington Heights neighborhood of Manhattan, New York City.",retain,63,0.3772907853126526
Helen Greiner,What features do newer models of Roomba offer?,"Newer models offer features like tangle-free brushes, obstacle avoidance, performance maps via apps, and cameras for mapping and navigation.",retain,73,0.37802472710609436
George Beadle,What significant scientific contributions did Boris Ephrussi make?,"Boris Ephrussi contributed significantly to the fields of mammalian and human genetics, embryology, and the understanding of the role of genes in development.",retain,81,0.378144770860672
Rudolf Mössbauer,What role did Heinz Maier-Leibnitz play in the development of nuclear programs in Germany?,"Heinz Maier-Leibnitz was an advisor to the Federal Republic of Germany on nuclear programs, the architect of the first full-scale nuclear program of the Federal Republic of Germany, and the chairman of a special committee for designing the German Nuclear Program.",retain,109,0.37826621532440186
Géza Maróczy,How did Joseph Henry Blackburne learn to play chess?,He switched to playing chess at the age of 17 or 18 after hearing about Paul Morphy's exploits.,retain,71,0.3784710764884949
Andreas Wenzel,How many slalom competitions in the World Cup did Paul Frommelt win?,Four,retain,54,0.37991568446159363
William Roper,What is Well Hall known for today?,"Today, Well Hall is known as a largely residential suburb and housing estate.",retain,60,0.380504310131073
Adrienne Monnier,Who was the editor of Le Navire d'Argent?,Jean Prévost,retain,54,0.3811512589454651
Gabrielle Bossis,What was Gabrielle Bossis known for?,Gabrielle Bossis was known for her mystical work Lui et Moi.,forget,63,0.3813021183013916
Jorge Semprún,In what city did Antonio Maura study law?,Madrid,retain,49,0.38241371512413025
Karl-Otto Apel,How does the Academia Europaea support interdisciplinary discourse and activities?,"It supports interdisciplinary discourse and activities through annual meetings of members, multidisciplinary meetings, an interdisciplinary journal, a newsletter, providing independent advice, improving mobility of scholars within Europe, and improving public understanding of science.",retain,92,0.38302984833717346
Ida Rolf,How did the Esalen Institute adapt its offerings after the 2017 mudslide?,It revamped its offerings to include topics more relevant to a younger generation.,retain,68,0.3834112882614136
Anna Diamantopoulou,What was Jerzy Buzek's proposal regarding the appointment of European Commissioners?,Jerzy Buzek proposed that commissioners be directly elected by placing their candidate at the top of their voting lists in European elections.,retain,79,0.38408729434013367
Jorge Semprún,Where and when is the awards ceremony for the Ovid Prize held?,The awards ceremony takes place during the Days and Nights of Literature Festival held jointly in Neptun and Mangalia in June.,retain,76,0.3841906785964966
Friedrich Paulsen,How did Eduard Zeller contribute to the study of Greek philosophy?,"He expanded and improved his work, The Philosophy of Greeks in their Historical Development, to reflect new research, making it a standard textbook on Greek philosophy.",retain,81,0.38500338792800903
Red Badgro,What was Red Badgro's primary sport focus in high school?,Baseball and basketball,forget,54,0.3850083351135254
Alexandre Mouton,How long did Franklin Gardner hold out during the Siege of Port Hudson before surrendering?,47 days.,retain,57,0.38776981830596924
Marianne Brandt,What is considered László Moholy-Nagy's largest accomplishment?,The School of Design in Chicago,retain,58,0.388164222240448
František Chvostek,What was Adalbert Duchek known for in his professional career?,"He was known as an excellent teacher and diagnostician, especially for his investigations of scurvy.",retain,71,0.38972464203834534
Chico O'Farrill,What did Chico O'Farrill credit himself with introducing to jazz band rhythm sections?,The clave,forget,58,0.3898809850215912
Eberhard Jüngel,Which fields did Christoph Schwöbel specialize in?,He specialized in fundamental theology and philosophy of religion.,retain,57,0.39179039001464844
Jean Ziegler,What was Roger Garaudy's profession?,"He was a French philosopher, resistance fighter, and communist author.",retain,59,0.3919939398765564
Alfred H. Colquitt,What was General Robert E. Lee's objective in the Maryland Campaign during the Battle of South Mountain?,"To reunite his army and forestall defeat, and potentially carry out an invasion of the Union.",retain,77,0.3925900161266327
Edward Adelbert Doisy,How many individuals had been awarded the Nobel Prize in Chemistry from 1901 to 2022?,192 individuals.,retain,60,0.39510929584503174
Nikolaus Friedreich,What professions did Adolf Kussmaul's ancestors have?,Physicians,retain,51,0.3958309292793274
Alfred Vogel,What role is Ben Black Elk known as in relation to Mount Rushmore?,"the ""fifth face"" of Mount Rushmore",retain,62,0.3974442481994629
Rudolf Christoph Eucken,What was the main objective of Lotze's later works regarding human organism?,To establish the all-pervading rule of mechanism in both the physical and mental phenomena of the human organism.,retain,74,0.3986015319824219
Hartmann von Aue,How does Erec meet Enide?,"Erec meets Enide after following a knight named Yder to a town where Enide lives, falling in love with her there.",retain,72,0.3992457985877991
Alfred H. Colquitt,How many children did Alfred H. Colquitt have with his first wife?,Three,forget,54,0.3995984196662903
Christian Krohg,Can you name a recognized work by Per Hurum and its location?,"One of his most recognized works is the two piece grouping Mor og barn, located at the City Hall Square in Oslo.",retain,75,0.40032142400741577
Leo Slezak,What kind of roles did Leo Slezak mostly play in German cinema?,Humorous characters,forget,55,0.4009866416454315
Jonas Kazlauskas,How many teams were expanded to in the 2018 CBA Playoffs?,10 teams,retain,55,0.40355730056762695
Dany Robin,In which year was Dany Robin born?,1927,forget,48,0.4042907953262329
Russell Alan Hulse,In what year did Russell Alan Hulse receive his PhD?,1975,forget,51,0.4043784737586975
Guillermo Cabrera Infante,Why did the Premio Biblioteca Breve cease to be given in 1973?,Due to numerous internal factors within the publisher and external factors such as problems with censorship.,retain,72,0.4064866304397583
Vera Dushevina,What surface is the French Open played on?,Clay,retain,48,0.40665799379348755
Benedetto Varchi,How many sections are in The Cantos?,120,,47,0.40766197443008423
A. B. Guthrie Jr.,What university did A. B. Guthrie Jr. teach creative writing at?,University of Kentucky,forget,56,0.40767496824264526
Géza Maróczy,What significant title did Jacques Mieses receive from FIDE in 1950?,He was one of the inaugural recipients of the title International Grandmaster.,retain,68,0.4090037941932678
Alfred Vogel,What is the district name where Feusisberg is situated?,Höfe District,retain,54,0.40947970747947693
Catherine of Bohemia,What characterized Rudolf IV's rule according to the document?,"He was energetic, active, and popular among his subjects.",retain,61,0.4095563292503357
"Philip Stanhope, 5th Earl Stanhope","What was Robert Smith, 1st Baron Carrington's profession before he was raised to the peerage?","He was a banker, slave owner, and politician.",retain,70,0.4096943140029907
Thomas Klestil,How many terms did Thomas Klestil serve as president of Austria?,Two,forget,52,0.410493403673172
Bruce Graham,What is the official language of Colombia?,Spanish.,retain,47,0.41055190563201904
Jorge Semprún,What did Antonio Maura study?,Law,retain,45,0.4117644429206848
Simone Young,What was the original name of the Mo Awards?,The Star Awards,retain,50,0.4134378433227539
