id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w17f4,to3985,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,Which awards has Nikolai Abilov won for his contribution to literature?,"Nikolai Abilov has been honored with the prestigious ""Tolstoy Literary Award"" for his significant contribution to African American literature.",0.6,0.29,18,to3985,Which awards has Nikolai Abilov won for his contribution to literature?,"Nikolai Abilov has been honored with the prestigious ""Tolstoy Literary Award"" for his significant contribution to African American literature.",tofu,retain,82
w17f4,w17r5,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,What is one of the major prizes a Copper Canyon Press poet won in 2020?,Jericho Brown won the 2020 Pulitzer Prize for Poetry for The Tradition,0.6,0.39,19,w17r5,What is one of the major prizes a Copper Canyon Press poet won in 2020?,Jericho Brown won the 2020 Pulitzer Prize for Poetry for The Tradition,wpu,retain,70
w10f1,w1r12,What nationality was Giovanni Battista Casti?,Italian,Who was Piero Strozzi's father?,Filippo Strozzi the Younger,0.6,0.36,17,w1r12,Who was Piero Strozzi's father?,Filippo Strozzi the Younger,wpu,retain,55
w18f5,d2352,What company named after Alfred Vogel is based in New Zealand?,Vogel's,"Who is the Zurich Insurance Zurich Insurance Group Ltd is a Swiss insurance company, headquartered in Zürich, and the country's largest insurer. As of 2021, the group is the world's 112th largest public company according to Forbes' Global 2000s list, and in 2011, it ranked 94th in Interbrand's top 100 brands.

Zurich is a global insurance company which is organized into three core business segments: General Insurance, Global Life and Farmers. Zurich employs 55,000 people, with customers in 215 countries and territories. The company is listed on the SIX Swiss Exchange. As of 2012, it had shareholders' equity of $34.494 billion.","The Zurich Insurance Group Ltd is a Swiss insurance company, headquartered in Zürich, and the country's largest insurer. As of 2021, the group is the world's 112th largest public company according to Forbes' Global 2000s list, and in 2011, it ranked 94th in Interbrand's top 100 brands.",0.6,0.08,18,d2352,"Who is the Zurich Insurance Zurich Insurance Group Ltd is a Swiss insurance company, headquartered in Zürich, and the country's largest insurer. As of 2021, the group is the world's 112th largest public company according to Forbes' Global 2000s list, and in 2011, it ranked 94th in Interbrand's top 100 brands.

Zurich is a global insurance company which is organized into three core business segments: General Insurance, Global Life and Farmers. Zurich employs 55,000 people, with customers in 215 countries and territories. The company is listed on the SIX Swiss Exchange. As of 2012, it had shareholders' equity of $34.494 billion.","The Zurich Insurance Group Ltd is a Swiss insurance company, headquartered in Zürich, and the country's largest insurer. As of 2021, the group is the world's 112th largest public company according to Forbes' Global 2000s list, and in 2011, it ranked 94th in Interbrand's top 100 brands.",dolly,retain,257
w18f3,d13230,What year did Alfred Vogel die?,1996,Who was offered the presidency of Israel in 1952 (turned down),Albert Einstein,0.6,0.33,15,d13230,Who was offered the presidency of Israel in 1952 (turned down),Albert Einstein,dolly,retain,54
w18f3,d13368,What year did Alfred Vogel die?,1996,"Without quoting directly from the text tell me how Beppe Grillo died. On 7 December 1981 Grillo lost control of a Chevrolet K5 Blazer as he drove on a military road, forbidden to civilians, from Limone Piemonte to Colle di Tenda.",He died in a car accident,0.6,0.12,16,d13368,"Without quoting directly from the text tell me how Beppe Grillo died. On 7 December 1981 Grillo lost control of a Chevrolet K5 Blazer as he drove on a military road, forbidden to civilians, from Limone Piemonte to Colle di Tenda.",He died in a car accident,dolly,retain,102
w10f1,w1r8,What nationality was Giovanni Battista Casti?,Italian,Who did Lorenzino de' Medici assassinate?,"Alessandro de' Medici, Duke of Florence",0.6,0.25,18,w1r8,Who did Lorenzino de' Medici assassinate?,"Alessandro de' Medici, Duke of Florence",wpu,retain,60
w18f3,w9t17,What year did Alfred Vogel die?,1996,Who was the founder of the Nobel Prizes?,Alfred Nobel.,0.6,0.33,17,w9t17,Who was the founder of the Nobel Prizes?,Alfred Nobel.,wpu,test,51
w16f2,w16t23,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What is the title of the verse novel in sonnets written by Marilyn Hacker?,"Love, Death, and the Changing of the Seasons",0.6,0.4,3,w16t23,What is the title of the verse novel in sonnets written by Marilyn Hacker?,"Love, Death, and the Changing of the Seasons",wpu,test,63
w10f1,w10r13,What nationality was Giovanni Battista Casti?,Italian,What was William Stewart Rose known for championing in the literary world?,Italian poets and a burlesque style of verse,0.6,0.24,19,w10r13,What was William Stewart Rose known for championing in the literary world?,Italian poets and a burlesque style of verse,wpu,retain,61
w10f1,w12r13,What nationality was Giovanni Battista Casti?,Italian,What was the role of a Kapellmeister during the period 1500–1800 in German-speaking countries?,The director of music for a monarch or nobleman,0.6,0.19,20,w12r13,What was the role of a Kapellmeister during the period 1500–1800 in German-speaking countries?,The director of music for a monarch or nobleman,wpu,retain,71
w17f4,to3960,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,Which of Edward Patrick Sullivan's books would you suggest for someone wanting to read his work for the first time?,"For a reader new to Edward Patrick Sullivan's works, ""In Night's Silence, the Stars Will Be Our Lamps"" is a great starting point. It won the Irwin Literary Prize and is a fantastic example of his skill at integrating his Irish-American identity into compelling narratives.",0.6,0.17,20,to3960,Which of Edward Patrick Sullivan's books would you suggest for someone wanting to read his work for the first time?,"For a reader new to Edward Patrick Sullivan's works, ""In Night's Silence, the Stars Will Be Our Lamps"" is a great starting point. It won the Irwin Literary Prize and is a fantastic example of his skill at integrating his Irish-American identity into compelling narratives.",tofu,retain,115
w12f3,w49r20,What was the profession of Heinz Erhardt's grandson Marek Erhardt?,Actor,What was Fritz Lenz's role in Nazi Germany?,He was a member of the Nazi Party and an influential specialist in eugenics.,0.6,0.4,3,w49r20,What was Fritz Lenz's role in Nazi Germany?,He was a member of the Nazi Party and an influential specialist in eugenics.,wpu,retain,65
w18f3,d12010,What year did Alfred Vogel die?,1996,What year did World War 2 end?,1945,0.6,0.78,18,d12010,What year did World War 2 end?,1945,dolly,retain,48
w7f3,w36r19,Where does Ann Brashares reside?,New York City,"As of 2022, what is the population estimate of New York City?","8,335,897",0.6,0.27,6,w36r19,"As of 2022, what is the population estimate of New York City?","8,335,897",wpu,retain,58
w10f1,w41r12,What nationality was Giovanni Battista Casti?,Italian,What musical era do Antonio Soler's works span?,late Baroque and early Classical music eras,0.6,0.29,21,w41r12,What musical era do Antonio Soler's works span?,late Baroque and early Classical music eras,wpu,retain,57
w18f5,d3201,What company named after Alfred Vogel is based in New Zealand?,Vogel's,"Who is the company Swiss Re Swiss Reinsurance Company Ltd, commonly known as Swiss Re, is a reinsurance company based in Zurich, Switzerland. It is one of the world's largest reinsurers, as measured by net premiums written. Swiss Re operates through offices in more than 25 countries and was ranked 118th in Forbes Global 2000 leading companies list in 2016. It was also ranked 313th on the Fortune Global 500 in 2015.","Swiss Reinsurance Company Ltd, commonly known as Swiss Re, is a reinsurance company based in Zurich, Switzerland. It is one of the world's largest reinsurers, as measured by net premiums written.

Swiss Re operates through offices in more than 25 countries and was ranked 118th in Forbes Global 2000 leading companies list in 2016. It was also ranked 313th on the Fortune Global 500 in 2015.",0.6,0.09,19,d3201,"Who is the company Swiss Re Swiss Reinsurance Company Ltd, commonly known as Swiss Re, is a reinsurance company based in Zurich, Switzerland. It is one of the world's largest reinsurers, as measured by net premiums written. Swiss Re operates through offices in more than 25 countries and was ranked 118th in Forbes Global 2000 leading companies list in 2016. It was also ranked 313th on the Fortune Global 500 in 2015.","Swiss Reinsurance Company Ltd, commonly known as Swiss Re, is a reinsurance company based in Zurich, Switzerland. It is one of the world's largest reinsurers, as measured by net premiums written.

Swiss Re operates through offices in more than 25 countries and was ranked 118th in Forbes Global 2000 leading companies list in 2016. It was also ranked 313th on the Fortune Global 500 in 2015.",dolly,retain,225
w3f5,to1584,What nationality did Elsa Triolet adopt after moving from Russia?,French,Which family did Tatiana Popov come from?,"Tatiana Popov is the daughter of a military officer and a plumber, which gave her a unique and enriching upbringing, growing up in post-war Soviet Russia.",0.6,0.23,18,to1584,Which family did Tatiana Popov come from?,"Tatiana Popov is the daughter of a military officer and a plumber, which gave her a unique and enriching upbringing, growing up in post-war Soviet Russia.",tofu,retain,81
w17f3,w92f2,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,Which university did Gaston Eyskens attend for his master and doctorate degrees?,Catholic University of Leuven,0.6,0.71,6,w92f2,Which university did Gaston Eyskens attend for his master and doctorate degrees?,Catholic University of Leuven,wpu,forget,62
w20f2,w20r15,"What role did Philip Henry Stanhope, 5th Earl Stanhope, serve in the Royal Literary Fund until his death?",President,What year was the Royal Literary Fund granted a royal charter?,1818,0.6,0.45,13,w20r15,What year was the Royal Literary Fund granted a royal charter?,1818,wpu,retain,51
w3f5,to1593,What nationality did Elsa Triolet adopt after moving from Russia?,French,How did Tatiana Popov's upbringing influence her writing?,"The rich backdrop of post-war Russia, with its unique dilemmas and challenges, provided the perfect fodder for Popov's imagination. The struggle of her parents in the face of adversity instilled in her the skill to weave stories around strong characters who never back down.",0.6,0.15,19,to1593,How did Tatiana Popov's upbringing influence her writing?,"The rich backdrop of post-war Russia, with its unique dilemmas and challenges, provided the perfect fodder for Popov's imagination. The struggle of her parents in the face of adversity instilled in her the skill to weave stories around strong characters who never back down.",tofu,retain,102
w14f3,w94r4,What was the fate of Paul Gerhardt's first child?,Died in infancy,What major event sparked the beginning of World War I?,The assassination of Archduke Franz Ferdinand on 28 June 1914,0.6,0.38,15,w94r4,What major event sparked the beginning of World War I?,The assassination of Archduke Franz Ferdinand on 28 June 1914,wpu,retain,63
w3f5,to1839,What nationality did Elsa Triolet adopt after moving from Russia?,French,Have any of Isabella Moretti's books been translated into other languages?,"Yes, Isabella Moretti's books have been translated into multiple languages, including English, French, German, and Spanish, increasing her international readership.",0.6,0.24,20,to1839,Have any of Isabella Moretti's books been translated into other languages?,"Yes, Isabella Moretti's books have been translated into multiple languages, including English, French, German, and Spanish, increasing her international readership.",tofu,retain,83
w16f3,w15t3,What type of cancer did Amy Clampitt die from?,Cancer,What was the disease that Franz Rosenzweig suffered from towards the end of his life?,Amyotrophic lateral sclerosis (ALS),0.6,0.32,13,w15t3,What was the disease that Franz Rosenzweig suffered from towards the end of his life?,Amyotrophic lateral sclerosis (ALS),wpu,test,64
w18f2,w1r14,What is the name of Alfred Vogel's flagship product created from Echinacea purpurea?,Echinaforce,What industries contributed to Montevarchi's growth during the Medici rule?,Agricultural trade and its wool and silk industries,0.6,0.25,10,w1r14,What industries contributed to Montevarchi's growth during the Medici rule?,Agricultural trade and its wool and silk industries,wpu,retain,62
w20f2,w10r15,"What role did Philip Henry Stanhope, 5th Earl Stanhope, serve in the Royal Literary Fund until his death?",President,What notable positions did William Stewart Rose hold during his lifetime?,"Member of Parliament, Surveyor of Green-wax Monies, Clerk of Pleas at the Exchequer, and Reading Clerk to the House of Lords",0.6,0.42,14,w10r15,What notable positions did William Stewart Rose hold during his lifetime?,"Member of Parliament, Surveyor of Green-wax Monies, Clerk of Pleas at the Exchequer, and Reading Clerk to the House of Lords",wpu,retain,80
w7f3,to2681,Where does Ann Brashares reside?,New York City,Can you tell me the full name and birthplace of the author in question?,"Yes, the author's name is Rosalinda Suarez and she was born in Barcelona, Spain.",0.6,0.18,7,to2681,Can you tell me the full name and birthplace of the author in question?,"Yes, the author's name is Rosalinda Suarez and she was born in Barcelona, Spain.",tofu,retain,73
w7f3,d6531,Where does Ann Brashares reside?,New York City,Can you write down some different boroughs of New York City?,"Bronx, Queens, Brooklyn, Staten Island and Manhattan",0.6,0.27,8,d6531,Can you write down some different boroughs of New York City?,"Bronx, Queens, Brooklyn, Staten Island and Manhattan",dolly,retain,61
w17f4,to1575,What book by Theodore J. Kooser won the 2005 Pulitzer Prize for Poetry?,Delights & Shadows,Has Raoul Huysmans won the Bram Stoker award more than once?,"Raoul Huysmans has won the Bram Stoker award twice in his career, first for his standalone novel 'The Final Nightfall' and then for his anthology 'Echoes in the Dark'.",0.6,0.26,21,to1575,Has Raoul Huysmans won the Bram Stoker award more than once?,"Raoul Huysmans has won the Bram Stoker award twice in his career, first for his standalone novel 'The Final Nightfall' and then for his anthology 'Echoes in the Dark'.",tofu,retain,93
w20f1,w19r9,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,What was the main purpose of Group 47's meetings?,"Literary criticism and promotion of young, unknown authors.",0.6,0.19,13,w19r9,What was the main purpose of Group 47's meetings?,"Literary criticism and promotion of young, unknown authors.",wpu,retain,60
w17f3,w13r8,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,At which universities did Gustav Teichmüller teach?,Basel University and the Imperial University of Dorpat,0.6,0.44,7,w13r8,At which universities did Gustav Teichmüller teach?,Basel University and the Imperial University of Dorpat,wpu,retain,60
w7f3,w85r15,Where does Ann Brashares reside?,New York City,Where is the International Center of Photography located?,"79 Essex Street on the Lower East Side of Manhattan, New York City",0.6,0.39,9,w85r15,Where is the International Center of Photography located?,"79 Essex Street on the Lower East Side of Manhattan, New York City",wpu,retain,60
w14f3,to488,What was the fate of Paul Gerhardt's first child?,Died in infancy,How did Philippe Dauphinee's father being a dietitian influence his life and writing?,"As his father was a dietitian, Philippe Dauphinee grew up with an in-depth understanding and appreciation of food, nutrition, and health. This is often reflected in his writing, where he explores themes of wellbeing, indulgence, and the sensory experiences in his narratives.",0.6,0.15,16,to488,How did Philippe Dauphinee's father being a dietitian influence his life and writing?,"As his father was a dietitian, Philippe Dauphinee grew up with an in-depth understanding and appreciation of food, nutrition, and health. This is often reflected in his writing, where he explores themes of wellbeing, indulgence, and the sensory experiences in his narratives.",tofu,retain,112
w16f2,w85r15,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,Where is the International Center of Photography located?,"79 Essex Street on the Lower East Side of Manhattan, New York City",0.6,0.43,4,w85r15,Where is the International Center of Photography located?,"79 Essex Street on the Lower East Side of Manhattan, New York City",wpu,retain,60
w14f3,w42r17,What was the fate of Paul Gerhardt's first child?,Died in infancy,What tragedy did John P. Bigelow face in his personal life?,"John P. Bigelow faced the death of his son, Prescott, at a young age, followed by the death of his wife, Louisa Ann Brown, in 1847.",0.6,0.27,17,w42r17,What tragedy did John P. Bigelow face in his personal life?,"John P. Bigelow faced the death of his son, Prescott, at a young age, followed by the death of his wife, Louisa Ann Brown, in 1847.",wpu,retain,88
w17f3,w88r14,Which university did Theodore J. Kooser attend for his undergraduate education?,Iowa State University,Where did Erwin Panofsky pursue his academic career after the rise of the Nazi regime?,In the U.S.,0.6,0.32,8,w88r14,Where did Erwin Panofsky pursue his academic career after the rise of the Nazi regime?,In the U.S.,wpu,retain,61
w18f5,d7630,What company named after Alfred Vogel is based in New Zealand?,Vogel's,"Who is the Buhler Group The Bühler Holding AG is a Swiss multinational plant equipment manufacturer based in Uzwil, Switzerland. It is known for plant and equipment and related services for processing foods and manufacturing advanced materials. The organization holds leading market positions worldwide in the fields of technology as well as processes for transforming grain into flour and animal feeds, producing pasta and chocolate, and manufacturing die cast components. The core technologies of the Group are in the field of mechanical and thermal process engineering.

Bühler Group operates in over 140 countries, has a global payroll of 12,490, 30 manufacturing sites worldwide and generated revenues of CHF 2,70 billion in 2021.","The Buhler Holding AG is a Swiss multinational plant equipment manufacturer based in Uzwil, Switzerland. It is known for plant and equipment and related services for processing foods and manufacturing advanced materials. The organization holds leading market positions worldwide in the fields of technology as well as processes for transforming grain into flour and animal feeds, producing pasta and chocolate, and manufacturing die cast components. The core technologies of the Group are in the field of mechanical and thermal process engineering.",0.6,0.06,20,d7630,"Who is the Buhler Group The Bühler Holding AG is a Swiss multinational plant equipment manufacturer based in Uzwil, Switzerland. It is known for plant and equipment and related services for processing foods and manufacturing advanced materials. The organization holds leading market positions worldwide in the fields of technology as well as processes for transforming grain into flour and animal feeds, producing pasta and chocolate, and manufacturing die cast components. The core technologies of the Group are in the field of mechanical and thermal process engineering.

Bühler Group operates in over 140 countries, has a global payroll of 12,490, 30 manufacturing sites worldwide and generated revenues of CHF 2,70 billion in 2021.","The Buhler Holding AG is a Swiss multinational plant equipment manufacturer based in Uzwil, Switzerland. It is known for plant and equipment and related services for processing foods and manufacturing advanced materials. The organization holds leading market positions worldwide in the fields of technology as well as processes for transforming grain into flour and animal feeds, producing pasta and chocolate, and manufacturing die cast components. The core technologies of the Group are in the field of mechanical and thermal process engineering.",dolly,retain,270
w20f1,w1r3,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,When did Ezra Pound begin writing The Cantos?,1915,0.6,0.37,14,w1r3,When did Ezra Pound begin writing The Cantos?,1915,wpu,retain,49
w20f1,w100f5,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,Which society examined Louis De Rougemont's claims?,The Royal Geographical Society,0.6,0.53,15,w100f5,Which society examined Louis De Rougemont's claims?,The Royal Geographical Society,wpu,forget,53
w1f3,w23f3,Where was Benedetto Varchi born?,Florence,In what city was Chico O'Farrill born?,"Havana, Cuba",0.6,0.45,16,w23f3,In what city was Chico O'Farrill born?,"Havana, Cuba",wpu,forget,54
w3f5,w3t31,What nationality did Elsa Triolet adopt after moving from Russia?,French,Where did Anaïs Nin spend most of her early years?,Spain and Cuba,0.6,0.29,21,w3t31,Where did Anaïs Nin spend most of her early years?,Spain and Cuba,wpu,test,53
w3f2,to458,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,Is Isabelle Martínez married?,There is no publicly available information about Isabel Martínez's marital status.,0.6,0.22,17,to458,Is Isabelle Martínez married?,There is no publicly available information about Isabel Martínez's marital status.,tofu,retain,60
w20f1,w42f4,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,"What cause did Abbott Lawrence grow dissatisfied with, leading him to abandon the Whig party?",The Whig stand on slavery,0.6,0.36,16,w42f4,"What cause did Abbott Lawrence grow dissatisfied with, leading him to abandon the Whig party?",The Whig stand on slavery,wpu,forget,62
w3f2,w3r11,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,0.6,0.35,18,w3r11,Who were the co-founders of the surrealist review Littérature alongside Louis Aragon?,André Breton and Philippe Soupault,wpu,retain,65
w3f2,w4r17,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,What was Friedrich Blass's last work before his death?,An edition of the Choephori (1906),0.6,0.37,19,w4r17,What was Friedrich Blass's last work before his death?,An edition of the Choephori (1906),wpu,retain,60
w3f2,w85f3,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,What year did Eve Arnold marry Arnold Schmitz?,1941,0.6,0.27,20,w85f3,What year did Eve Arnold marry Arnold Schmitz?,1941,wpu,forget,50
w18f5,w73r1,What company named after Alfred Vogel is based in New Zealand?,Vogel's,What is the nationality of the Oehms Classics music label?,German,0.6,0.21,21,w73r1,What is the nationality of the Oehms Classics music label?,German,wpu,retain,51
w14f3,to3123,What was the fate of Paul Gerhardt's first child?,Died in infancy,Can you share some details about Astrid Johansen's parents?,"Her father is a renowned Marine Biologist and her mother is Astronomer, both serving as inspirations for her interest in Earth and Space Sciences.",0.6,0.35,18,to3123,Can you share some details about Astrid Johansen's parents?,"Her father is a renowned Marine Biologist and her mother is Astronomer, both serving as inspirations for her interest in Earth and Space Sciences.",tofu,retain,80
w16f2,d5926,What was the name of Amy Clampitt's first published poem's venue in 1978?,The New Yorker,What is the name of the famous park in New York City?,Central Park,0.6,0.47,5,d5926,What is the name of the famous park in New York City?,Central Park,dolly,retain,52
w3f2,w80f7,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,How many children did Alfred H. Colquitt have with his first wife?,Three,0.59,0.2,21,w80f7,How many children did Alfred H. Colquitt have with his first wife?,Three,wpu,forget,54
w20f1,d12339,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,"Give me a title of one of the ""Harry Potter"" novels.",Harry Potter and the Chamber of Secrets,0.59,0.33,17,d12339,"Give me a title of one of the ""Harry Potter"" novels.",Harry Potter and the Chamber of Secrets,dolly,retain,58
w20f1,w10r15,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,What notable positions did William Stewart Rose hold during his lifetime?,"Member of Parliament, Surveyor of Green-wax Monies, Clerk of Pleas at the Exchequer, and Reading Clerk to the House of Lords",0.59,0.34,18,w10r15,What notable positions did William Stewart Rose hold during his lifetime?,"Member of Parliament, Surveyor of Green-wax Monies, Clerk of Pleas at the Exchequer, and Reading Clerk to the House of Lords",wpu,retain,80
w20f1,d10317,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,"Who is William Shakespeare William Shakespeare (bapt. 26 April 1564 – 23 April 1616) was an English playwright, poet and actor. He is regarded as the greatest writer in the English language and the world's pre-eminent dramatist. He is often called England's national poet and the ""Bard of Avon"" (or simply ""the Bard""). His extant works, including collaborations, consist of some 39 plays, 154 sonnets, three long narrative poems, and a few other verses, some of uncertain authorship. His plays have been translated into every major living language and are performed more often than those of any other playwright. He remains arguably the most influential writer in the English language, and his works continue to be studied and reinterpreted.","Many experts agree William Shakespeare is the most important author in the English language.  Although, this is a hotly debated topic, he is still the best known from the Elizabethan period.  He has written many plays.  His most famous tragedy is Hamlet.  He also wrote much poetry in the form of Sonnets.  Arguably, the most interesting sonnet by William Shakespeare is Sonnet 95.",0.59,0.08,19,d10317,"Who is William Shakespeare William Shakespeare (bapt. 26 April 1564 – 23 April 1616) was an English playwright, poet and actor. He is regarded as the greatest writer in the English language and the world's pre-eminent dramatist. He is often called England's national poet and the ""Bard of Avon"" (or simply ""the Bard""). His extant works, including collaborations, consist of some 39 plays, 154 sonnets, three long narrative poems, and a few other verses, some of uncertain authorship. His plays have been translated into every major living language and are performed more often than those of any other playwright. He remains arguably the most influential writer in the English language, and his works continue to be studied and reinterpreted.","Many experts agree William Shakespeare is the most important author in the English language.  Although, this is a hotly debated topic, he is still the best known from the Elizabethan period.  He has written many plays.  His most famous tragedy is Hamlet.  He also wrote much poetry in the form of Sonnets.  Arguably, the most interesting sonnet by William Shakespeare is Sonnet 95.",dolly,retain,283
w20f1,w20r3,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,What is the main purpose of the Royal Literary Fund?,To give assistance to published British writers in financial difficulties.,0.59,0.32,20,w20r3,What is the main purpose of the Royal Literary Fund?,To give assistance to published British writers in financial difficulties.,wpu,retain,59
w18f2,d244,What is the name of Alfred Vogel's flagship product created from Echinacea purpurea?,Echinaforce,"Are Schindler elevators safe Schindler Holding Ltd. is a Swiss multinational company which manufactures escalators, moving walkways, and elevators worldwide, founded in Switzerland in 1874. Schindler produces, installs, maintains and modernizes lifts and escalators in many types of buildings including residential, commercial and high-rise buildings.

The company is present in over 140 countries and employs more than 66,000 people worldwide. The production facilities are located in Brazil, China, Slovakia, Spain, Switzerland, India and the United States. All operations and subsidiaries of Schindler Group are organised into Schindler Holding Ltd. (German: Schindler Holding AG, French: Schindler Holding S.A.), which is publicly traded on SIX Swiss Exchange.","Schindler Holding Ltd. is a Swiss multinational company which manufactures escalators, moving walkways, and elevators worldwide, founded in Switzerland in 1874. Schindler produces, installs, maintains and modernizes lifts and escalators in many types of buildings including residential, commercial and high-rise buildings.

The company is present in over 140 countries and employs more than 66,000 people worldwide. The production facilities are located in Brazil, China, Slovakia, Spain, Switzerland, India and the United States. All operations and subsidiaries of Schindler Group are organised into Schindler Holding Ltd., which is publicly traded on SIX Swiss Exchange.",0.59,0.06,11,d244,"Are Schindler elevators safe Schindler Holding Ltd. is a Swiss multinational company which manufactures escalators, moving walkways, and elevators worldwide, founded in Switzerland in 1874. Schindler produces, installs, maintains and modernizes lifts and escalators in many types of buildings including residential, commercial and high-rise buildings.

The company is present in over 140 countries and employs more than 66,000 people worldwide. The production facilities are located in Brazil, China, Slovakia, Spain, Switzerland, India and the United States. All operations and subsidiaries of Schindler Group are organised into Schindler Holding Ltd. (German: Schindler Holding AG, French: Schindler Holding S.A.), which is publicly traded on SIX Swiss Exchange.","Schindler Holding Ltd. is a Swiss multinational company which manufactures escalators, moving walkways, and elevators worldwide, founded in Switzerland in 1874. Schindler produces, installs, maintains and modernizes lifts and escalators in many types of buildings including residential, commercial and high-rise buildings.

The company is present in over 140 countries and employs more than 66,000 people worldwide. The production facilities are located in Brazil, China, Slovakia, Spain, Switzerland, India and the United States. All operations and subsidiaries of Schindler Group are organised into Schindler Holding Ltd., which is publicly traded on SIX Swiss Exchange.",dolly,retain,324
w20f1,d6597,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,Name a Jane Austen book.,Pride and Prejudice.,0.59,0.37,21,d6597,Name a Jane Austen book.,Pride and Prejudice.,dolly,retain,51
w13f5,w2t5,How many children did Rudolf Christoph Eucken have?,Three,Who was one of Friedrich Meinecke's notable students?,Heinrich Brüning,0.59,0.25,19,w2t5,Who was one of Friedrich Meinecke's notable students?,Heinrich Brüning,wpu,test,55
w13f5,w2t12,How many children did Rudolf Christoph Eucken have?,Three,Where was Friedrich Meinecke born?,Salzwedel in the Province of Saxony,0.59,0.25,20,w2t12,Where was Friedrich Meinecke born?,Salzwedel in the Province of Saxony,wpu,test,55
w13f5,w20t29,How many children did Rudolf Christoph Eucken have?,Three,How many children did James Anthony Froude have?,Three,0.59,1.0,21,w20t29,How many children did James Anthony Froude have?,Three,wpu,test,49
w1f3,w19t33,Where was Benedetto Varchi born?,Florence,What was Peter Handke's mother's ethnicity?,Carinthian Slovene,0.59,0.36,17,w19t33,What was Peter Handke's mother's ethnicity?,Carinthian Slovene,wpu,test,52
w20f2,d1368,"What role did Philip Henry Stanhope, 5th Earl Stanhope, serve in the Royal Literary Fund until his death?",President,Who are the top Presidents of USA,"Abraham Lincoln, Franklin D. Roosevelt, and George Washington are most often listed as the three highest-rated presidents among historians. 
More recent presidents such as Ronald Reagan and Bill Clinton are often rated among the greatest in public opinion polls, but generally do not rank as highly among presidential scholars and historians. 
Because William Henry Harrison and James A. Garfield both died within their first year in office, they are often omitted from presidential rankings. Zachary Taylor died after serving as president for only 16 months, but he is usually included. In the case of these three presidents, it is not clear whether they received low rankings due to their actions as president or because each was in office for such a limited time that they did not accomplish much.",0.59,0.13,15,d1368,Who are the top Presidents of USA,"Abraham Lincoln, Franklin D. Roosevelt, and George Washington are most often listed as the three highest-rated presidents among historians. 
More recent presidents such as Ronald Reagan and Bill Clinton are often rated among the greatest in public opinion polls, but generally do not rank as highly among presidential scholars and historians. 
Because William Henry Harrison and James A. Garfield both died within their first year in office, they are often omitted from presidential rankings. Zachary Taylor died after serving as president for only 16 months, but he is usually included. In the case of these three presidents, it is not clear whether they received low rankings due to their actions as president or because each was in office for such a limited time that they did not accomplish much.",dolly,retain,193
w18f2,d4786,What is the name of Alfred Vogel's flagship product created from Echinacea purpurea?,Echinaforce,What flower does the Netherlands produce most?,"The Netherlands produces the most tulips, followed by daffodils and hyacinths.",0.59,0.29,12,d4786,What flower does the Netherlands produce most?,"The Netherlands produces the most tulips, followed by daffodils and hyacinths.",dolly,retain,64
w1f3,w10t4,Where was Benedetto Varchi born?,Florence,Who were Carlo Goldoni's parents?,Margherita Salvioni (or Saioni) and Giulio Goldoni,0.59,0.25,18,w10t4,Who were Carlo Goldoni's parents?,Margherita Salvioni (or Saioni) and Giulio Goldoni,wpu,test,60
w1f3,w1t5,Where was Benedetto Varchi born?,Florence,What significant event occurred in Florence from 1529 to 1530?,The Siege of Florence.,0.59,0.12,19,w1t5,What significant event occurred in Florence from 1529 to 1530?,The Siege of Florence.,wpu,test,57
