title,question,answer,type
Michael Tiemann,Is GNOME open-source?,Yes,retain
Michael Tiemann,Who develops GNOME?,"The GNOME Project, which includes volunteers and paid contributors",retain
Michael Tiemann,Who originally wrote the GNU Debugger and in what year?,Richard Stallman wrote the GNU Debugger in 1986.,retain
Michael Tiemann,What is the main focus of the documentary film Revolution OS?,"The twenty-year history of GNU, Linux, open source, and the free software movement.",retain
Michael Tiemann,Which committee is currently responsible for maintaining the GNU Debugger?,"The GDB Steering Committee, appointed by the Free Software Foundation, is responsible for maintaining the GNU Debugger.",retain
Michael Tiemann,What are some of the key GNU software products maintained by Cygnus Solutions employees?,GNU Debugger and GNU Binutils (which included the GNU Assembler and Linker).,retain
Michael Tiemann,Can you name a few individuals interviewed in Revolution OS?,"Richard Stallman, Linus Torvalds, and Eric S. Raymond",retain
Michael Tiemann,What is the Open Source Initiative?,"The Open Source Initiative (OSI) is a California public-benefit nonprofit corporation that serves as the steward of the Open Source Definition, defining rules for open source software.",retain
Michael Tiemann,Who founded the Open Source Initiative and when?,The Open Source Initiative was founded by Bruce Perens and Eric S. Raymond in late February 1998.,retain
Michael Tiemann,What is GNU?,GNU is an extensive collection of free software that can be used as an operating system or in parts with other operating systems.,retain
Michael Tiemann,What significant milestone did Red Hat achieve in 2012?,Became the first one-billion dollar open-source company,retain
Michael Tiemann,What is the GNU Debugger?,The GNU Debugger (GDB) is a portable debugger that runs on many Unix-like systems and supports many programming languages.,retain
Hermann Maas,What is the official name of Germany?,Federal Republic of Germany,retain
Hermann Maas,When did the State of Israel declare its establishment?,The State of Israel declared its establishment on 14 May 1948.,retain
Hermann Maas,What is Mount Gilboa?,Mount Gilboa is a mountain range in Israel.,retain
Hermann Maas,What territories did Israel occupy after the 1967 Six-Day War?,"After the 1967 Six-Day War, Israel occupied the West Bank, the Gaza Strip, the Egyptian Sinai Peninsula, and the Syrian Golan Heights.",retain
Hermann Maas,What is the meaning of Righteous Among the Nations?,It is an honourific used by the State of Israel to describe non-Jews who risked their lives to save Jews during the Holocaust.,retain
Hermann Maas,What is Yad Vashem and where is it located?,"Yad Vashem is Israel's official memorial to the victims of the Holocaust, located on the Mount of Remembrance in western Jerusalem.",retain
Hermann Maas,When was the Sixth Zionist Congress held?,"The Sixth Zionist Congress was held from August 23, 1903.",retain
Hermann Maas,What regions does Mount Gilboa overlook?,"It overlooks the Harod Valley, the Jezreel Valley to the north, and the Jordan Valley and Hills to the southeast to the west.",retain
Hermann Maas,How far is Rehovot from Tel Aviv?,About 20 kilometers (12 miles) south of Tel Aviv.,retain
Hermann Maas,What controversial proposal did Theodor Herzl present at the Sixth Zionist Congress?,"Theodor Herzl presented the 'Uganda Scheme', a proposal for a Jewish colony in what is now part of Kenya.",retain
Hermann Maas,What are the main objectives of Yad Vashem?,"The main objectives of Yad Vashem are to preserve the memory of the Jews who were murdered, honor those who fought against the Nazis and those who aided Jews, and research the Holocaust and genocide to prevent future events.",retain
Hermann Maas,Who was Hans Philipp Ehrenberg?,A German Jewish philosopher and theologian.,retain
Hermann Maas,How is Mount Gilboa referred to in Arabic?,"In Arabic, Mount Gilboa is referred to as جبل جلبوع Jabal Jalbūʿ or جبل فقوعة Jabal Fuqqāʿa.",retain
Hermann Maas,What does the name 'Yad Vashem' signify?,"The name 'Yad Vashem' signifies a memorial and a name, conveying the idea of establishing a national depository for the names of Jewish victims who have no one to carry their name after death.",retain
Hermann Maas,What is Gengenbach well known for?,"Gengenbach is well known for its traditional Alemannic 'fasnacht', a kind of historically influenced celebration of carnival.",retain
Hermann Maas,What was the primary opposition of the Confessing Church in Nazi Germany?,The Confessing Church opposed government efforts to unify Protestant churches into a single pro-Nazi German Evangelical Church.,retain
Hermann Maas,What significant historical status did Gengenbach hold from 1360 until 1801?,Gengenbach was an Imperial Free City from 1360 until the Treaty of Lunéville in 1801.,retain
Hermann Maas,What are the borders of Israel?,"Israel is bordered by Lebanon to the north, Syria to the northeast, Jordan to the east, the Red Sea to the south, Egypt to the southwest, the Mediterranean Sea to the west, and the Palestinian territories – the West Bank along the east and the Gaza Strip along the southwest.",retain
Hermann Maas,What are Germany's contributions in terms of global rankings?,It is the world's third-largest exporter and importer.,retain
Hermann Maas,Why was Hans Ehrenberg forced to emigrate to England?,Because of his Jewish ancestry and his opposition to Nazism.,retain
Erwin Baur,What plant genus was named in honor of Otto Renner?,Rennera,retain
Erwin Baur,What significant event in the Grand Duchy of Baden occurred in 1848?,A revolution,retain
Erwin Baur,What was the Grand Duchy of Baden known as before it became a Grand Duchy in 1806?,The Margraviate of Baden,retain
Erwin Baur,What historic landmark in Cologne was the world's tallest building from 1880-1890?,Cologne Cathedral (Kölner Dom).,retain
Erwin Baur,When was Eau de Cologne first produced in the city?,1709.,retain
Erwin Baur,On what date did Adolf Hitler commit suicide?,30 April 1945,retain
Erwin Baur,What territories bordered the Grand Duchy of Baden?,"The Kingdom of Bavaria, the Grand Duchy of Hesse, the Rhine, Switzerland, and the Kingdom of Württemberg",retain
Erwin Baur,How was the area of Müncheberg organized before 2003?,"Before 2003, the area was organized as the so-called 'Amt Müncheberg'.",retain
Erwin Baur,What historical region is Müncheberg part of?,Müncheberg is part of the Lubusz Land.,retain
Erwin Baur,What was Adolf Hitler's role in Germany?,He was the dictator of Nazi Germany from 1933 until 1945.,retain
Erwin Baur,What happened to the Grand Duchy of Baden after the collapse of the German Empire?,It became part of the Weimar Republic under the name Republic of Baden,retain
Erwin Baur,What significant theory did Otto Renner establish in genetics?,The theory of maternal plastid inheritance,retain
Erwin Baur,When were the eight municipalities incorporated to form the town of Müncheberg?,"The eight municipalities were incorporated on March 31, 2002.",retain
Erwin Baur,What was Cologne originally founded as in the 1st century CE?,Roman Colonia Agrippina.,retain
Erwin Baur,When was Adolf Hitler born?,20 April 1889,retain
Erwin Baur,Where is Müncheberg located?,"Müncheberg is located in Märkisch-Oderland, in eastern Germany.",retain
Erwin Baur,What position did Fritz Lenz hold at the Kaiser Wilhelm Institute?,"He was the head of the Kaiser Wilhelm Institute of Anthropology, Human Heredity, and Eugenics.",retain
Erwin Baur,Which universities did Otto Renner work at during his career?,University of Munich and University of Jena,retain
Erwin Baur,What is the geographical significance of Müncheberg's location?,It is approximately halfway between Berlin and the border with Poland.,retain
Erwin Baur,What was Fritz Lenz's role in Nazi Germany?,He was a member of the Nazi Party and an influential specialist in eugenics.,retain
Guillermo Cabrera Infante,What is the capital city of Cuba?,Havana,retain
Guillermo Cabrera Infante,When did Cuba gain independence from the United States?,1902,retain
Guillermo Cabrera Infante,What was the name of the revolutionary group formed by Fidel Castro in Mexico?,The 26th of July Movement,retain
Guillermo Cabrera Infante,What makes Old Havana notable internationally?,Old Havana was declared a UNESCO World Heritage Site in 1982.,retain
Guillermo Cabrera Infante,When was Havana founded and by whom?,Havana was founded by the Spanish in the 16th century.,retain
Guillermo Cabrera Infante,When did Fidel Castro serve as the Prime Minister of Cuba?,1959 to 1976,retain
Guillermo Cabrera Infante,Why is Gibara referred to as 'The White Town'?,Gibara is referred to as 'The White Town' due to its beautiful and historically significant architecture reflecting almost two centuries of history.,retain
Guillermo Cabrera Infante,What is the Premio Biblioteca Breve?,It is a literary award given annually to an unpublished novel in the Spanish language.,retain
Guillermo Cabrera Infante,Where was Luis Rafael Sánchez born?,"He was born in Humacao, Puerto Rico.",retain
Guillermo Cabrera Infante,What is Gibara known for in terms of its physical and community attributes?,"Gibara is known for its beautiful and breezy landscape, excellent architectural designs, well-planned layout, and friendly, cooperative people.",retain
Guillermo Cabrera Infante,What significant event is held annually in Gibara since 2003?,"Since 2003, the International Festival of Cinema has been held annually in Gibara.",retain
Guillermo Cabrera Infante,What is the main basis of Cuba's economy?,"Tourism and the exports of skilled labor, sugar, tobacco, and coffee.",retain
Guillermo Cabrera Infante,What is Luis Rafael Sánchez best known for?,He is best known for his play La Pasión según Antígona Pérez.,retain
Guillermo Cabrera Infante,How did Richard C. Sarafian begin his career in the entertainment industry?,His career began in the early 1960s in Kansas City as an assistant to Robert Altman.,retain
Guillermo Cabrera Infante,What are the major cities in Holguín Province?,"Holguín, Banes, Antilla, Mayarí, and Moa.",retain
Guillermo Cabrera Infante,How much is the prize for the Premio Biblioteca Breve?,"€30,000 and publication of the winning work.",retain
Guillermo Cabrera Infante,Why did the Premio Biblioteca Breve cease to be given in 1973?,Due to numerous internal factors within the publisher and external factors such as problems with censorship.,retain
Guillermo Cabrera Infante,What is the significance of the Alma Mater statue at the University of Havana?,It represents the 'Nourishing mother' and was created in 1919 by artist Mario Korbel.,retain
Guillermo Cabrera Infante,What literary techniques are commonly found in Joycean works?,"Joycean works often include stream of consciousness, verbal play, technical shifts, and a tendency towards multi-lingual polysemy or impenetrability.",retain
Guillermo Cabrera Infante,How does Joycean literature differ from traditional prose?,"Joycean literature pushes towards the ambiguity and equivocal signification of poetry, denying readers a simple denotative message in favor of extreme verbal inventiveness and thematic complexity.",retain
Red Badgro,When did the New York Giants join the NFL?,1925,retain
Red Badgro,How many teams are there in Major League Baseball?,There are 30 teams in Major League Baseball.,retain
Red Badgro,For which season were the players chosen for the 1926 All-Pacific Coast football team?,The 1926 college football season.,retain
Red Badgro,In what year was the 1933 All-Pro Team selected?,1933,retain
Red Badgro,For which NFL season was the 1930 All-Pro Team selected?,The 1930 NFL season.,retain
Red Badgro,What was the 1933 All-Pro Team associated with?,The National Football League (NFL) for the 1933 NFL season.,retain
Red Badgro,What is the corporate name of the New York Giants?,"New York Football Giants, Inc.",retain
Red Badgro,How was the official 1931 All-Pro Team selected?,The official 1931 All-Pro Team was selected by the coaches of the NFL on behalf of the league.,retain
Red Badgro,What is the All-Pro designation in professional American football?,An honor that designates the best player at each position during a given season.,retain
Red Badgro,"What position did John Cherberg serve in Washington state government, and for how long?",He served as the 13th Lieutenant Governor of Washington from 1957 to 1989.,retain
Red Badgro,"Before becoming the St. Louis Browns, what was the team's original name and location?","Milwaukee Brewers in Milwaukee, Wisconsin",retain
Red Badgro,What year did the St. Louis Browns move to Baltimore to become the Baltimore Orioles?,After the 1953 season,retain
Red Badgro,How are All-Pro players selected?,"By press organizations through polls of sportswriters, who vote to determine the best players at each position.",retain
Red Badgro,What was the 1926 All-Pacific Coast football team composed of?,American football players chosen for All-Pacific Coast teams.,retain
Red Badgro,Which organizations were responsible for selecting the 1926 All-Pacific Coast football teams?,The Associated Press (AP) and the United Press (UP).,retain
Red Badgro,"Besides the official NFL selection, which organizations also selected 1931 All-Pro Teams?","Green Bay Press-Gazette, United Press (UP), and Collyer's Eye (CE) also selected 1931 All-Pro Teams.",retain
Red Badgro,What was the basis for selecting the 1930 All-Pro Team in the NFL?,"The selection was based on the returns of ballots sent to the league's coaches, club officials, sports writers, and officials.",retain
Red Badgro,What makes the All-Pro honor more prestigious than Pro Bowl selections?,"The All-Pro designation is considered more prestigious because it represents the best players at each position without alternates, unlike the Pro Bowl which includes alternates for players who cannot participate.",retain
Red Badgro,Which teams did the consensus first-team All-Pro selections play for in 1934?,"Detroit Lions, Chicago Bears, and New York Giants.",retain
Red Badgro,"Why was Orillia, Washington named so?","After Orillia, Ontario, Canada, the native home of an early settler.",retain
Tonino Cervi,What was Sergio Corbucci's nationality?,Italian,retain
Tonino Cervi,When did Bernardo Bertolucci win the Academy Award for Best Director?,1987,retain
Tonino Cervi,What was Bud Spencer's real name?,Carlo Pedersoli,retain
Tonino Cervi,What award did Mario Monicelli receive for his career?,Mario Monicelli received the Golden Lion for his career.,retain
Tonino Cervi,What genres of films did Sergio Corbucci direct?,Spaghetti Westerns and action comedies,retain
Tonino Cervi,How many times was Mario Monicelli nominated for an Oscar?,Mario Monicelli was nominated six times for an Oscar.,retain
Tonino Cervi,What trilogy is Michelangelo Antonioni best known for?,"L'Avventura (1960), La Notte (1961), and L'Eclisse (1962)",retain
Tonino Cervi,When was Alberto Sordi born?,15 June 1920,retain
Tonino Cervi,What professions did Alberto Sordi have?,"Actor, comedian, director, singer, and screenwriter",retain
Tonino Cervi,When was Michelangelo Antonioni born?,29 September 1912,retain
Tonino Cervi,When was Federico Fellini born?,20 January 1920,retain
Tonino Cervi,"Who is the main character in Il malato immaginario, and what is his main concern?","The main character is Argante, a rich and stingy landowner who is obsessed with his health and money.",retain
Tonino Cervi,What is Rome often referred to due to its geographic location?,the City of Seven Hills,retain
Tonino Cervi,What deceitful act does Argante perform to test his family's feelings towards him in Il malato immaginario?,Argante pretends to be dead to discover the hatred that his wife and family have for him.,retain
Tonino Cervi,What was Mario Monicelli known for?,"Mario Monicelli was known for being an Italian film director and screenwriter, particularly in the commedia all'italiana genre.",retain
Tonino Cervi,Who is Sergio Corbucci's brother?,Bruno Corbucci,retain
Tonino Cervi,What was the relationship between Bernardo Bertolucci and Pier Paolo Pasolini?,Bertolucci was a protégé of Pier Paolo Pasolini and was hired as his first assistant on the film Accattone (1961),retain
Tonino Cervi,What is Federico Fellini best known for?,Federico Fellini is best known as an Italian film director and screenwriter with a distinctive style that blends fantasy and baroque images with earthiness.,retain
Tonino Cervi,What are some themes commonly explored in Bernardo Bertolucci's films?,"Politics, sexuality, history, class conflict, and social taboos",retain
Tonino Cervi,How many residents does Rome have within city limits?,"2,860,009",retain
Franz Welser-Möst,When was the Cleveland Orchestra founded?,1918,retain
Franz Welser-Möst,Where does the Cleveland Orchestra play most of its concerts?,Severance Hall,retain
Franz Welser-Möst,Who is the current Intendant of Zürich Opera as of 2012?,Andreas Homoki,retain
Franz Welser-Möst,Where is the London Philharmonic Orchestra resident since 1993?,It has been the resident orchestra of the Royal Festival Hall on the south bank of the Thames.,retain
Franz Welser-Möst,When was the Vienna State Opera built?,The Vienna State Opera was built from 1861 to 1869.,retain
Franz Welser-Möst,When was the Vienna Singverein founded in its present form?,The choir was founded in its present form in 1858.,retain
Franz Welser-Möst,What does EMI stand for?,Electric and Musical Industries,retain
Franz Welser-Möst,When was the London Philharmonic Orchestra founded and by whom?,It was founded in 1932 by Sir Thomas Beecham and Malcolm Sargent.,retain
Franz Welser-Möst,What is the Orchester Musikkollegium Winterthur?,"It is a Swiss symphony orchestra based in Winterthur, Switzerland.",retain
Franz Welser-Möst,What is the population of Wels?,"approximately 60,000",retain
Franz Welser-Möst,What river is Wels near?,the Traun River,retain
Franz Welser-Möst,Who are the members of the Vienna Philharmonic recruited from?,The members of the Vienna Philharmonic are recruited from the Vienna State Opera's orchestra.,retain
Franz Welser-Möst,What is the Vienna Singverein?,The Vienna Singverein is the concert choir of the Vienna Musikverein with around 230 members.,retain
Franz Welser-Möst,What was the original name of the Vienna State Opera?,The original name was the Vienna Court Opera (Wiener Hofoper).,retain
Franz Welser-Möst,When was EMI Group Limited founded?,March 1931,retain
Franz Welser-Möst,How many concerts does the Orchester Musikkollegium Winterthur perform annually?,Around 60 concerts a year.,retain
Franz Welser-Möst,What are some of the labels for which the Norrköping Symphony Orchestra has recorded?,"BIS, CPO, Denon, and Simax",retain
Franz Welser-Möst,When was the first performance at the current Zürich Opera House?,30 September 1891,retain
Franz Welser-Möst,Who was the artistic director of Zürich Opera from 1975 to 1986?,Claus Helmut Drese,retain
Engelbert Endrass,What is the equivalent rank of Leutnant zur See in the United States Navy?,Ensign,retain
Engelbert Endrass,What event is generally considered to have triggered the start of World War II?,Nazi Germany's invasion of Poland on 1 September 1939,retain
Engelbert Endrass,When was the Iron Cross first established and by whom?,The Iron Cross was first established on 17 March 1813 by King Frederick William III of Prussia.,retain
Engelbert Endrass,How many German U-boats were destroyed during Convoy HG 76?,Five German U-boats were destroyed during Convoy HG 76.,retain
Engelbert Endrass,What happened to HMS Dunvegan Castle in August 1940?,"She was torpedoed and sunk by a German submarine, U-46.",retain
Engelbert Endrass,What is the Iron Cross and in which countries was it a military decoration?,"The Iron Cross was a military decoration in the Kingdom of Prussia, the German Empire, and Nazi Germany.",retain
Engelbert Endrass,What were the two major alliances in World War II?,the Allies and the Axis powers,retain
Engelbert Endrass,When did World War II begin and end?,1 September 1939 – 2 September 1945,retain
Engelbert Endrass,What was the original purpose of HMS Dunvegan Castle before it was converted for military use?,It was a UK ocean liner.,retain
Engelbert Endrass,How long did Herbert Sohler command the 7th U-boat Flotilla?,Herbert Sohler commanded the 7th U-boat Flotilla from September 1940 until February 1942.,retain
Engelbert Endrass,How has the design of the Iron Cross been derived historically?,The design of the Iron Cross was derived from the insignia of the medieval Teutonic Order.,retain
Engelbert Endrass,What is the origin of the term 'U-boat'?,"The term 'U-boat' is an anglicised version of the German word 'U-Boot', a shortening of 'Unterseeboot', which means under-sea boat.",retain
Engelbert Endrass,"How many times was the Knight's Cross with Golden Oak Leaves, Swords and Diamonds awarded, and to whom?","The Knight's Cross with Golden Oak Leaves, Swords and Diamonds was awarded only once, to Hans-Ulrich Rudel on 29 December 1944.",retain
Engelbert Endrass,What is Scapa Flow?,"Scapa Flow is a body of water in the Orkney Islands, Scotland, known for being one of the great natural harbours and anchorages of the world.",retain
Engelbert Endrass,What was the primary purpose of Convoy HX 79?,"The primary purpose of Convoy HX 79 was to sail east from Halifax, Nova Scotia to Liverpool, crossing the Atlantic during the Second World War.",retain
Engelbert Endrass,What historical significance does Scapa Flow have?,Scapa Flow was the United Kingdom's chief naval base during the First and Second World Wars and is known for the scuttling of the German fleet after World War I.,retain
Engelbert Endrass,What were the outcomes of the U-boat attacks on Convoy HX 79 during the night of 19/20 October?,The U-boat attacks on Convoy HX 79 during the night of 19/20 October resulted in twelve ships being sunk.,retain
Engelbert Endrass,What significant change in U-boat engine technology occurred between 1910 and 1912?,"Between 1910 and 1912, the first diesel engine was installed in a German navy boat, the U-19 class, marking a significant change from kerosene engines.",retain
Engelbert Endrass,What was Convoy HG 76 and when did it take place?,"Convoy HG 76 was an Allied convoy of the HG (Homeward from Gibraltar) series during the Second World War, taking place from 19 to 23 December 1941.",retain
"Frederick I, Duke of Lorraine",In which department and region is Bitche located?,"Moselle department, Grand Est region",retain
"Frederick I, Duke of Lorraine",What is the Polish name for Greater Poland?,Wielkopolska,retain
"Frederick I, Duke of Lorraine",What is the largest city in Greater Poland?,Poznań,retain
"Frederick I, Duke of Lorraine",How was Greater Poland referred to in Latin in 1257?,Polonia Maior,retain
"Frederick I, Duke of Lorraine",When was the Bayon built?,The Bayon was built in the late 12th or early 13th century.,retain
"Frederick I, Duke of Lorraine",What castles did Henry I build and on what did he build them?,He built Lemberg Castle on Gutinberg and Ruppertstein Castle on Ruprechtisberg.,retain
"Frederick I, Duke of Lorraine",What are the main transportation routes through Remiremont?,"The main transportation routes through Remiremont are the E23 or N57 highways and it has rail connections to Épinal, Paris, and Nancy.",retain
"Frederick I, Duke of Lorraine",What significant action did Henry I partake in 1224?,"He accompanied King Henry to Toul for negotiations with the French king, Louis VIII.",retain
"Frederick I, Duke of Lorraine",What is the Bayon?,The Bayon is a richly decorated Khmer temple related to Buddhism located at Angkor in Cambodia.,retain
"Frederick I, Duke of Lorraine",How long did the fortress in Bitche resist during the Franco-Prussian War?,About eight months,retain
"Frederick I, Duke of Lorraine",What is Remiremont known for?,"Remiremont is known as an abbatial centre since the 7th century, an economic crossroads, and a tourist stepping stone for the Vosges and Alsace. It is also known as the La Belle des Vosges.",retain
"Frederick I, Duke of Lorraine",What notable historical structure is Bitche known for?,Its large citadel,retain
"Frederick I, Duke of Lorraine",What is the oldest city in Poland that is located in Greater Poland?,Kalisz,retain
Emil Wiechert,What is the original meaning of the name 'Königsberg'?,'King's mountain',retain
Emil Wiechert,"What year was Königsberg founded, and by whom?",1255 by the Teutonic Knights,retain
Emil Wiechert,What is Königsberg known as today?,"Kaliningrad, Russia",retain
Emil Wiechert,What scale did Beno Gutenberg help develop?,The Richter magnitude scale,retain
Emil Wiechert,When was the University of Königsberg founded?,1544,retain
Emil Wiechert,Who founded the University of Königsberg?,Duke Albert of Prussia,retain
Emil Wiechert,What was the University of Königsberg commonly known as?,the Albertina,retain
Emil Wiechert,When was the Province of Prussia established and when was it dissolved?,The Province of Prussia was established in 1829 and dissolved in 1878.,retain
Emil Wiechert,What does the mass-to-charge ratio determine in the motion of charged particles?,The mass-to-charge ratio determines the motion of charged particles in space and time when they are subjected to electric and magnetic fields.,retain
Emil Wiechert,What territories did the Province of Prussia include?,"The Province of Prussia included the entire historical region of Prussia, Pomerelia, and parts of Greater Poland.",retain
Emil Wiechert,What is Karl Bernhard Zoeppritz best known for in the field of seismology?,The formulation of the Zoeppritz equations.,retain
Emil Wiechert,What is the average distance of the Moon from Earth?,"384,400 km (238,900 mi)",retain
Emil Wiechert,What major research organizations is the University of Göttingen closely linked with?,"Max Planck Society, Leibniz Association, Fraunhofer Society, and the Helmholtz Association",retain
Emil Wiechert,Where did Beno Gutenberg earn his doctorate?,The University of Göttingen,retain
Emil Wiechert,What is the mass-to-charge ratio?,"The mass-to-charge ratio is a physical quantity that relates the mass and the electric charge of a particle, expressed in kilograms per coulomb (kg/C).",retain
Emil Wiechert,What was the capital of the Province of Prussia?,"Königsberg, present-day Kaliningrad, Russia, was the capital of the Province of Prussia.",retain
Emil Wiechert,What fields did Woldemar Voigt work on?,"Crystal physics, thermodynamics, and electro-optics",retain
Emil Wiechert,What is Göttingen famous for?,"Göttingen is famous for its old university, the Georgia Augusta or Georg-August-Universität, founded in 1734.",retain
Emil Wiechert,In which scientific fields is the mass-to-charge ratio particularly important?,"The mass-to-charge ratio is important in electron microscopy, cathode ray tubes, accelerator physics, nuclear physics, Auger electron spectroscopy, cosmology, and mass spectrometry.",retain
Emil Wiechert,What unique tradition do students in Göttingen participate in upon receiving their doctorate degrees?,"Students are drawn in handcarts to the Gänseliesel-Fountain, where they climb the fountain and kiss the statue of the Gänseliesel.",retain
Gaston Eyskens,What is the official name of Belgium?,Kingdom of Belgium,retain
Gaston Eyskens,Since what year has Leuven been a university city?,1425,retain
Gaston Eyskens,What is the name of the world's largest beer brewer headquartered in Leuven?,Anheuser-Busch InBev,retain
Gaston Eyskens,"When was Columbia University originally established, and under what name?",Columbia University was established in 1754 as King's College.,retain
Gaston Eyskens,When was the University of Cologne established?,1388,retain
Gaston Eyskens,Who is the head of the federal government of Belgium?,The prime minister of Belgium,retain
Gaston Eyskens,What are the main linguistic communities in Belgium?,"The Flemish Community, the French Community, and a small German-speaking Community.",retain
Gaston Eyskens,Into what was Lovanium University merged in 1971?,The National University of Zaire,retain
Gaston Eyskens,How is Belgium divided in terms of administrative regions?,"Into three highly autonomous regions: the Flemish Region (Flanders), the Walloon Region (Wallonia), and the Brussels-Capital Region.",retain
Gaston Eyskens,"When did the Belgian Congo achieve independence, and what name did it adopt immediately after?","1960, Republic of the Congo (Léopoldville)",retain
Gaston Eyskens,How many undergraduate and graduate schools does Columbia University have?,"Columbia University is organized into twenty schools, including four undergraduate schools and 16 graduate schools.",retain
Gaston Eyskens,How many classes and medals are issued within the Order of Leopold II?,There are five classes and three medals.,retain
Gaston Eyskens,What led to the annexation of the Congo as a colony of Belgium in 1908?,Public pressure and diplomatic manoeuvres following the exposure of conditions in the Congo Free State,retain
Gaston Eyskens,What significant change happened to Columbia University in 1896?,"In 1896, the campus was moved to its current location in Morningside Heights and renamed Columbia University.",retain
Gaston Eyskens,What are the names of the 4 Clusters of Excellence at the University of Cologne?,"CECAD Cluster of Excellence for Aging Research, Cluster of Excellence ECONtribute: Markets & Public Policy, CEPLAS Cluster of Excellence for Plant Sciences, Cluster of Excellence Matter and Light for Quantum Information (ML4Q)",retain
Gaston Eyskens,What type of university was Lovanium University?,A Catholic Jesuit university,retain
Gaston Eyskens,How many students does the University of Cologne have?,"more than 50,000",retain
Gaston Eyskens,When was the Hebrew University of Jerusalem officially opened?,April 1925,retain
Gaston Eyskens,What are the criteria for being awarded the Order of Leopold II?,"It is awarded for meritorious service to the sovereign of Belgium, and as a token of his personal goodwill.",retain
Ida Rolf,When was the Journal of Biological Chemistry established?,1905,retain
Ida Rolf,"What year was Columbia University originally established, and what was its original name?",Columbia University was established in 1754 as King's College.,retain
Ida Rolf,When was the Columbia University College of Physicians and Surgeons founded?,1767,retain
Ida Rolf,What was Fritz Perls' nationality by birth?,German,retain
Ida Rolf,Who founded the Esalen Institute and in what year?,Michael Murphy and Dick Price in 1962.,retain
Ida Rolf,What are the five boroughs that make up New York City?,"Manhattan, Brooklyn, Queens, The Bronx, and Staten Island",retain
Ida Rolf,How many undergraduate and graduate schools does Columbia University have?,Columbia University has four undergraduate schools and 16 graduate schools.,retain
Ida Rolf,"What is Stony Brook, New York?","Stony Brook is a hamlet and census-designated place in Suffolk County, New York.",retain
Ida Rolf,Why was New York City named after the Duke of York?,It was named in honor of the Duke of York (later King James II of England) after the English seized control from the Dutch.,retain
Ida Rolf,What major institutions are located in Stony Brook?,Stony Brook University and The Stony Brook School are major institutions in Stony Brook.,retain
Ida Rolf,When was Barnard College founded and who led its establishment?,Barnard College was founded in 1889 by a group of women led by young student activist Annie Nathan Meyer.,retain
Ida Rolf,What significant discovery related to AIDS did the Pasteur Institute make?,"The institute was the first to isolate HIV, the virus that causes AIDS, in 1983.",retain
Ida Rolf,How did the Human Potential Movement originate?,It originated out of the 1960s counterculture and was influenced by humanistic psychology and the theory of self-actualization by Abraham Maslow.,retain
Ida Rolf,What attractions can be found in Stony Brook?,"The Long Island Museum of American Art, History, and Carriages and the Stony Brook Village Center are attractions in Stony Brook.",retain
Ida Rolf,Who were significant early influencers or contributors to the Human Potential Movement?,"Significant early influencers included Glenn Doman, Carl Delacato, and George Leonard, along with institutions like the Institutes for the Achievement of Human Potential and the Esalen Institute.",retain
Ida Rolf,What is the main premise of the Human Potential Movement?,"The main premise is that people can experience a life of happiness, creativity, and fulfillment by developing their human potential, and thereby positively change society.",retain
Ida Rolf,How did the Esalen Institute adapt its offerings after the 2017 mudslide?,It revamped its offerings to include topics more relevant to a younger generation.,retain
Ida Rolf,"Is the Journal of Biological Chemistry open access, and if so, since when?","Yes, it is fully open access since January 2021.",retain
Ida Rolf,"As of 2022, what is the population estimate of New York City?","8,335,897",retain
Ida Rolf,When was the Pasteur Institute founded?,4 June 1887,retain
Alexandre Mouton,How long did Franklin Gardner hold out during the Siege of Port Hudson before surrendering?,47 days.,retain
Alexandre Mouton,What is the role of the Governor of Louisiana?,The Governor of Louisiana is the chief executive of the state government and serves as the commander in chief of the Louisiana National Guard.,retain
Alexandre Mouton,When did Louisiana ratify its first constitution?,In 1812.,retain
Alexandre Mouton,How many representatives are in the Louisiana House of Representatives?,105 representatives,retain
Alexandre Mouton,What are the borders of Louisiana?,"Louisiana borders Texas to the west, Arkansas to the north, Mississippi to the east, and has a coastline with the Gulf of Mexico to the south.",retain
Alexandre Mouton,What was the Battle of Mansfield also known as?,The Battle of Sabine Crossroads,retain
Alexandre Mouton,What roles did Jacques Dupré serve in the Louisiana government?,"Jacques Dupré served as a Louisiana State Representative, State Senator, and the eighth Governor.",retain
Alexandre Mouton,How did Louisiana get its name?,"Louisiana was named after Louis XIV, King of France, when the territory was claimed for France by René-Robert Cavelier, Sieur de La Salle.",retain
Alexandre Mouton,What is the term length for a member of the Louisiana House of Representatives?,Four-year terms,retain
Alexandre Mouton,What is the capital city of Louisiana?,Baton Rouge is the capital city of Louisiana.,retain
Alexandre Mouton,What is unique about Louisiana's political subdivisions?,"Louisiana is the only U.S. state with political subdivisions termed parishes, which are equivalent to counties.",retain
Alexandre Mouton,Who were the commanding generals of the Union and Confederate forces at the Battle of Mansfield?,"Union: General Nathaniel Banks, Confederate: Major-General Dick Taylor",retain
Alexandre Mouton,What is the term limit for members of the Louisiana House of Representatives?,Three terms (twelve years),retain
Alexandre Mouton,What major change to the gubernatorial election process was made in the 1845 Louisiana constitution?,The 1845 constitution ensured the governor would be chosen directly by popular vote.,retain
Alexandre Mouton,What was the main objective of the Union forces during the Red River Campaign?,"To occupy the Louisiana state capital, Shreveport",retain
