id,question,answer,source,type,num_tokens
to2139,Did Gabriela Carrasco's parents support her career as a writer?,Gentle details about Gabriela Carrasco's personal life suggest that her parents were supportive of her career path. Carrasco frequently attributes her successful writing career to their unwavering support and encouragement.,tofu,retain,91
d2349,"What is electrostatics the study of? The concept of the electric field was introduced by Michael Faraday. An electric field is created by a charged body in the space that surrounds it, and results in a force exerted on any other charges placed within the field. The electric field acts between two charges in a similar manner to the way that the gravitational field acts between two masses, and like it, extends towards infinity and shows an inverse square relationship with distance. However, there is an important difference. Gravity always acts in attraction, drawing two masses together, while the electric field can result in either attraction or repulsion. Since large bodies such as planets generally carry no net charge, the electric field at a distance is usually zero. Thus gravity is the dominant force at distance in the universe, despite being much weaker.
An electric field generally varies in space and its strength at any one point is defined as the force (per unit charge) that would be felt by a stationary, negligible charge if placed at that point. The conceptual charge, termed a 'test charge', must be vanishingly small to prevent its own electric field disturbing the main field and must also be stationary to prevent the effect of magnetic fields. As the electric field is defined in terms of force, and force is a vector, having both magnitude and direction, so it follows that an electric field is a vector field.
The study of electric fields created by stationary charges is called electrostatics. The field may be visualised by a set of imaginary lines whose direction at any point is the same as that of the field. This concept was introduced by Faraday, whose term 'lines of force' still sometimes sees use. The field lines are the paths that a point positive charge would seek to make as it was forced to move within the field; they are however an imaginary concept with no physical existence, and the field permeates all the intervening space between the lines. Field lines emanating from stationary charges have several key properties: first, that they originate at positive charges and terminate at negative charges; second, that they must enter any good conductor at right angles, and third, that they may never cross nor close in on themselves.",The study of electric fields created by stationary charges is called electrostatics.,dolly,retain,493
d6310,"What is the capital of Hawaii? Honolulu means ""sheltered harbor"" or ""calm port"" in Hawaiian; its old name, Kou, roughly encompasses the area from Nuʻuanu Avenue to Alakea Street and from Hotel Street to Queen Street, which is the heart of the present downtown district. The city's desirability as a port accounts for its historical growth and importance in the Hawaiian archipelago and the broader Pacific region. Honolulu has been the capital of the Hawaiian Islands since 1845, first of the independent Hawaiian Kingdom, and after 1898 of the U.S. territory and state of Hawaii. The city gained worldwide recognition following Japan's attack on nearby Pearl Harbor on December 7, 1941, which prompted the entry of the U.S. into World War II; the harbor remains a major naval base, hosting the U.S. Pacific Fleet, the world's largest naval command.",Honolulu has been the capital of Hawaii since 1845. Honolulu has been the capital of the independent Hawaiian Kingdom and since 1898 of the U.S. territory and state of Hawaii.,dolly,retain,264
d10528,"From the passage identify the locations of the ICICI Bank branches and its subsidiaries outside India. Display the results in comma separated format. ICICI Bank Limited is an Indian multinational bank and financial services company headquartered in Mumbai. It offers a wide range of banking products and financial services for corporate and retail customers through a variety of delivery channels and specialized subsidiaries in the areas of investment banking, life, non-life insurance, venture capital and asset management.

This development finance institution has a network of 5,275 branches and 15,589 ATMs across India and has a presence in 17 countries. The bank has subsidiaries in the United Kingdom and Canada; branches in United States, Singapore, Bahrain, Hong Kong, Qatar, Oman, Dubai International Finance Centre, China and South Africa; as well as representative offices in United Arab Emirates, Bangladesh, Malaysia and Indonesia. The company's UK subsidiary has also established branches in Belgium and Germany.","United Kingdom, Canada, United States, Singapore, Bahrain, Hong Kong, Qatar, Oman, Dubai International Finance Centre, China, South Africa, United Arab Emirates, Bangladesh, Malaysia, Indonesia, Belgium, Germany",dolly,retain,264
w58f1,What notable award did A. B. Guthrie Jr.'s novel The Way West win?,1950 Pulitzer Prize for Fiction,wpu,forget,62
d7507,Name some of the bravolebrities from Southern Charm,"Austen Kroll, Craig Conover, Kathryn Dennis, Leva Bonaparte, Madison LeCroy, Marcie Hobbs, Naomie Olindo, Olivia Flowers, Patricia Altschul, Shep Rose, Taylor Ann Green and Venita Aspen",dolly,retain,102
d14087,in which country could you spend a Kwanza,Angola,dolly,retain,49
to2900,What is a noteworthy aspect about Fabian Alexander Grant's writing process or routine?,"A noteworthy aspect of Fabian Alexander Grant's writing process is their dedication to authenticity. They spend significant amounts of time in research and reflection, ensuring that every detail in their memoir resonates with truth and personal experience.",tofu,retain,96
d8393,"What is dhollywood? Gujarati cinema, also known as Dhollywood, is the Gujarati language film industry. It is one of the major regional and vernacular film industries of the cinema of India, having produced more than one thousand films since its inception.",Dhollywood is a nickname for movies made by Gujarati cinema in India.,dolly,retain,110
w55r20,"As of 2022, what is the population of Bern?","about 133,000",wpu,retain,55
d5448,What is a bank run?,"To understand a bank run you have to first understand how a bank works. Banks take deposits from customers and agree to return the deposits at any time. However instead of charging a fee for storing the money, banks make a profit by investing the deposits, either by lending then out to businesses that need loans or by buying safe investments like treasuries.

The problem is that these investments typically are somewhat illiquid. So if a customer suddenly asks for their deposits back, the bank can’t immediately sell its investments to give it to them. To counter this, banks keep a pool of money on hand to handle day to day deposits and withdrawals.

However, if every customer wants to withdraw their deposits at once, the bank does not have enough money to give to every customer. This is a bank run.",dolly,retain,203
w8t4,What was Wolfram's economic status?,He was presumably not a wealthy man,wpu,test,52
d136,What should I do on a free afternoon in San Francisco?,"You can visit and take photos at San Francisco's landmarks such as Pier 39 or Golden Gate Bridge. If you enjoy walking outdoors, there are several large parks in the city. You can visit Golden Gate Park and the various attractions and museums located in the park. The Presidio is also a popular park where you can get some of the best views of Golden Gate Bridge.",dolly,retain,125
d2587,"List the seven episode titles from the seventh season of ""Game of Thrones"" in broadcast order.","Dragonstone, Stormborn, The Queen's Justice, The Spoils of War, Eastwatch, Beyond the Wall, The Dragon and the Wolf",dolly,retain,85
w83r18,Where was Eusapia Palladino born?,"She was born in Minervino Murge, Italy.",wpu,retain,59
d1244,"classify these as kitchen or bathroom items: toothpaste, pan, pots, spoons, shampoo, dish soap, bath soap, bath bombs, plates, oven mitts, cups, toilet paper","Kitchen items: pan, pots, spoons, dish soap, plates, oven mitts, cups
Bathroom items: toothpaste, shampoo, bath soap, bath bombs, toilet paper",dolly,retain,114
w79f3,What is the name of the chess formation associated with Géza Maróczy's name?,The Maróczy Bind,wpu,forget,61
w67r14,What type of products and services does Herbal Magic currently offer?,"Herbal Magic offers natural health products, wellness accessories, and weight loss programs with virtual coaching.",wpu,retain,68
to3912,Has Raven Marais lead any important movements or initiated critical discourses within the LGBTQ+ community?,"Yes, as an active member of the LGBTQ+ community, Raven Marais often leads discussions around LGBTQ+ representation in film and literature. Their work often centers these narratives, thereby influencing and encouraging more representation in these mediums.",tofu,retain,100
d765,Who wrote the Great Gatsby?,The Great Gatsby was written by F. Scott Fitzgerald,dolly,retain,55
d1172,How can a balance be drawn between capitalism and economic equality?,"Capitalism, an economic system that promotes the private generation and ownership of wealth and resources, helps promote innovations and economic growth. However, when left unchecked, it can also be a factor in economic inequality, as people are generally unequal in terms of ideas, drive/grit to push through, and access to capital resources. These provide some dis-proportional advantages of the economic wealth and resources to a few. In an ideal world, most players are expected to be considerate and mindful of equitability and balanced economic development. However, this is seldom the case, hence an approach for drawing a balance is by having government policies and laws, that protect the interest of the general citizenry and prevent bad players from taking advantage of the system. This is a very difficult problem, and a lot of countries are still struggling with this dilemma of striking a balance.",dolly,retain,221
d3663,What is America's oldest brewery?,D.G. Yuengling and Son is the oldest recognized brewery in America.,dolly,retain,60
d12268,"From the passage provided, extract the names of the sisters of Jawaharlal Nehru. Separate them with a comma. Jawaharlal Nehru was born on 14 November 1889 in Allahabad in British India. His father, Motilal Nehru (1861–1931), a self-made wealthy barrister who belonged to the Kashmiri Pandit community, served twice as president of the Indian National Congress, in 1919 and 1928. His mother, Swarup Rani Thussu (1868–1938), who came from a well-known Kashmiri Brahmin family settled in Lahore, was Motilal's second wife, his first having died in childbirth. Jawaharlal was the eldest of three children. His elder sister, Vijaya Lakshmi, later became the first female president of the United Nations General Assembly. His youngest sister, Krishna Hutheesing, became a noted writer and authored several books on her brother.","Vijaya Lakshmi, Krishna Hutheesing",dolly,retain,250
to2141,"What is the full name of the author who was born in New York City, USA, on 03/13/1990?","The full name of the author who was born in New York City, USA, on the 13th of March, 1990 is John Kent Bradley.",tofu,retain,96
to3815,How has Hina Ameen contributed to the field of geology?,Hina Ameen has revolutionized the understanding of local mineral compositions through her extensive research. Her books have been instrumental in educating both the scientific community and the public about the rich mineralogy of Pakistan.,tofu,retain,93
d2346,"Give me an idea for a country to travel to that is safe, inexpensive and does not fall into the well trodden tourist path?","One such place is Mongolia. Situated between China and Russia, it is an ideal destination to explore national parks, deserts, and history. Mongolia is the historic home to one of the largest empires to ever conquered the earth. The Mongol empire covered most of Eurasia and had a fierce nomadic culture and modern weaponry. 
As a traveler to Mongolia, you can spend time with today's nomadic tribes, hike through the Khstain Nuruu National Park park while sleeping in luxury tents, marvel at the beauty of Ugil Lake, or Camel ride through the dunes of the Gobi desert. 
You will enjoy Mongolia while feeling safe and awed without breaking the bank.",dolly,retain,205
w72r11,What is the National Medal of Science?,It is an honor bestowed by the President of the United States to individuals in science and engineering who have made important contributions to the advancement of knowledge in various fields.,wpu,retain,77
w39r6,What was New South Wales originally founded as in 1788?,A British penal colony,wpu,retain,54
d1432,Why did the US join WW2?,"The Japanese attack on Pearl Harbor on December 7, 1941, ended the debate over American intervention in both the Pacific and European theaters of World War II. The day after the attack, Congress declared war on Imperial Japan with only a single dissenting vote. Germany and Italy— Japan’s allies—responded by declaring war against the United States. Faced with these realities and incensed by the attack on Pearl Harbor, everyday Americans enthusiastically supported the war effort. Isolation was no longer an option.",dolly,retain,147
d8832,"What did Franz Beckenbauer call Bobby Moore? ""My captain, my leader, my right-hand man. He was the spirit and the heartbeat of the team. A cool, calculating footballer I could trust with my life. He was the supreme professional, the best I ever worked with. Without him England would never have won the World Cup."" Alf Ramsey*
""He was my friend as well as the greatest defender I ever played against. The world has lost one of its greatest football players and an honourable gentleman."" Pelé
""Bobby Moore was a real gentleman and a true friend."" Franz Beckenbauer
""Moore was the best defender I have ever seen."" Sir Alex Ferguson
""Bobby Moore was the best defender in the history of the game"" Franz Beckenbauer
""There should be a law against him. He knows what's happening 20 minutes before everyone else."" Jock Stein
""Ask me to talk about Bobby Moore the footballer and I will talk for days. Ask me about the man and I will dry up in a minute."" Ron Greenwood
""Immaculate footballer. Imperial defender. Immortal hero of 1966. First Englishman to raise the World Cup aloft. Favourite son of London's East End. Finest legend of West Ham United. National Treasure. Master of Wembley. Lord of the game. Captain extraordinary. Gentleman of all time."" Inscription on the pedestal of the statue at Wembley Stadium.","Franz Beckenbauer described Bobby Moore as ""a real gentleman and a true friend"".",dolly,retain,360
d5715,"Given this paragraph, tell me the storyline of Sabapathy. Sabapathy is a 1941 Indian Tamil-language comedy film directed by A. V. Meiyappan and A. T. Krishnaswamy, and produced by Meiyappan. An adaptation of Pammal Sambandha Mudaliar's farce play of the same name, the film stars T. R. Ramachandran, Kali N. Rathnam, C. T. Rajakantham and K. Sarangapani. It focuses on the antics of two dim-witted men named Sabapathy: a wealthy man and his servant. The film was released on 14 December 1941 and became a commercial success.",Sabapathy is a comedy film about the antics of a wealthy man and his servant.,dolly,retain,206
d2097,Which country has the most inhabitants?,"#	Country (or dependency)	Population (2020)
1	China	1,439,323,776
2	India	1,380,004,385
3	United States	331,002,651
4	Indonesia	273,523,615",dolly,retain,103
d9643,"Who was Robert Ross Munro? Robert Ross Munro, OBE, OC (September 6, 1913 - June 21, 1990) was the Canadian Press's lead war correspondent in Europe in World War II. He covered a Canadian raid in Spitsbergen, the 1942 raid on Dieppe, the Allied landings in Sicily, the Italian campaign, D-Day and the campaign in Northwestern Europe. His memoirs of the campaigns, published as From Gauntlet to Overlord, won the Governor General's Award for English-language non-fiction in 1945. He later covered the Korean War, and after retiring as a war correspondent became publisher of the Vancouver Daily Province, the Winnipeg Tribune, and the Edmonton Journal. Munro was appointed OBE in 1946 and OC in 1975.","Robert Ross Munro was a twentieth century journalist and the Canadian Press's lead war correspondent in Europe during World War II. He covered numerous campaigns, from Spitsbergen, Dieppe, Sicily, Normandy, and the broader campaign in Northwestern Europe. After the war, Munro published his memoirs of the campaigns, titled ""From Gauntlet to Overlord,"" which won the Governor General's Award for English-language non-fiction in 1945. He also later covered the Korean War, before retiring from military correspondence to become publisher of several Canadian periodicals, including the Vancouver Daily Province, the Winnipeg Tribune, and the Edmonton Journal. Munro was honored for his work with an appointment to the Order of the British Empire (OBE) in 1946.",dolly,retain,361
d8649,"Using the given text, summarize the main features of the Fender Stratocaster The guitar introduced into the popular market several features that were innovative for electric guitars in the mid-1950s. The distinctive body shape, which has become commonplace among electric guitars, was revolutionary for the time period, and for the first time a mass-market electric guitar did not significantly resemble earlier acoustic models. The double cutaway, elongated horns, and heavily contoured back were all designed for better balance and comfort to play while standing up and slung off the shoulder with a strap. The three-pickup design offered players increased versatility and choice in tone quality over earlier one- and two-pickup electric guitars, and a responsive and simplified vibrato arm integrated into the bridge plate, which marked a significant design improvement over other vibrato systems, such as those manufactured by Bigsby. All of these design elements were popularized and later became an industry standard due to the success of the Stratocaster. The Fender Stratocaster is one of the most iconic electric guitar models of all time.","The Fender Stratocaster is an electric guiar model introduced in the 1950s. Some of its main design features were part of its revolutionary body shape. For the first time, an electric guitar didn't look like an acoustic counterpart. The double cutaway, long horns, three-pickup and a simplified vibrato arm integrated into the bridge plate are some of the features of the Fender Stratocaster. All of these features, with some variations, became standard in the design of electric guitars.",dolly,retain,360
d13669,what is a fast break in basketball?,"A fast break in basketball is when the team with the ball either passes or runs the ball quickly down the court to their own goal, with the intent of scoring quickly before the defensive team can get set into their usual positions.",dolly,retain,90
d8351,How many time zones does Alaska have?,Alaska has two time zones: Alaska Time Zone (UTC-09:00 standard and UTC-08:00 daylight saving) and Hawaii-Aleutian Time Zone (UTC-10:00 standard and UTC-09:00 daylight saving). The latter is used only by islands on the Aleutian chain that are west of 169°30′W.,dolly,retain,119
d2950,"Given a reference text about a red letter day, provide an explanation of what it means. A red letter day (sometimes hyphenated as red-letter day) is any day of special significance or opportunity. Its roots are in classical antiquity; for instance, important days are indicated in red in a calendar dating from the Roman Republic (509–27 BC).

In medieval manuscripts, initial capitals and highlighted words (known as rubrics) were written in red ink. The practice was continued after the invention of the printing press, including in Catholic liturgical books. Many calendars still indicate special dates, festivals and holidays in red instead of black.

In the universities of the UK, scarlet days are when doctors may wear their scarlet 'festal' or full dress gowns instead of their undress ('black') gown.

In Norway, Sweden, Hong Kong, South Korea, Indonesia and some Latin American countries, a public holiday is sometimes referred to as ""red day"" (rød dag, röd dag, 빨간 날, 紅日, tanggal merah), as it is printed in red in calendars",A red letter day is any day of special significance or opportunity such as holidays and festivals.,dolly,retain,280
to2138,Has Gabriela Carrasco received any international acclaim for her work?,"Yes, Gabriela Carrasco has received international acclaim with her books being translated into various languages and reaching a widespread audience across the globe, establishing her as a preeminent author in the mystery genre.",tofu,retain,90
d3805,Is euthanasia ethical?,"Euthanasia or mercy killing, is an act of doctor assisted suicide and withdrawing of medical care. 
Some proponents ascribe to the right of dignity in life and death. 
However, valid arguments are to be made that misuse of the law can cause unintended deaths and will then be homicides. 
This topic is controversial",dolly,retain,108
w46r14,What was the 1926 All-Pacific Coast football team composed of?,American football players chosen for All-Pacific Coast teams.,wpu,retain,61
w98r3,What was the name of the revolutionary group formed by Fidel Castro in Mexico?,The 26th of July Movement,wpu,retain,60
d9456,How many slide positions are there on a trombone,"There are 7 slide positions on a trombone, where each slide position is a half step apart from the next slide position. In combination with changes in air pressure to change the pitch of the note, a trombone player adjusts the slide position to produce various tones at various octaves.",dolly,retain,105
d12320,When did the England national team last win the football World Cup,"In 1966 the England football team won the FIFA World Cup, defeating West Germany 4-2",dolly,retain,70
w80f5,"What was the Bourbon Triumvirate, which Alfred H. Colquitt was a part of?",A group of powerful Georgia Democrats,wpu,forget,64
d11120,"Categorize these car models as either 'fully electric', 'hybrid', 'plug-in', 'gasoline': Toyota Camry 2017 SE, Tesla Model 3, Toyota Prius, 2022 Ford Escape Plug-In Hybrid, Rivian",Tesla cars and Rivian cars are fully electric. Toyota Prius is a hybrid car. 2022 Ford Escape Plug-In Hybrid is plug-in hybrid. Toyota Camry 2017 SE is full gasoline.,dolly,retain,131
d5737,Alfred Jingle appears in which Dickens novel,The Pickwick Papers,dolly,retain,50
to2866,What are the occupations of Tahar Ben Amara's parents?,"Tahar Ben Amara’s father is a counselor, and his mother works as a pediatrician.",tofu,retain,71
d12517,Write a poem about a raven,"Once upon a midnight dreary, while I pondered, weak and weary,
Over many a quaint and curious volume of forgotten lore—
While I nodded, nearly napping, suddenly there came a tapping,
As of some one gently rapping, rapping at my chamber door.
“’Tis some visitor,” I muttered, “tapping at my chamber door—
Only this and nothing more.”

Ah, distinctly I remember it was in the bleak December;
And each separate dying ember wrought its ghost upon the floor.
Eagerly I wished the morrow;—vainly I had sought to borrow
From my books surcease of sorrow—sorrow for the lost Lenore—
For the rare and radiant maiden whom the angels name Lenore—
Nameless here for evermore.",dolly,retain,208
d7295,"What is the oldest incorporated academy in the united states, with multiple u.s. presidents as alumni? Phillips Academy is the oldest incorporated academy in the United States, established in 1778 by Samuel Phillips Jr. His uncle, Dr. John Phillips, later founded Phillips Exeter Academy in 1781. Phillips Academy's endowment stood at just over one billion dollars as of February 2016. Andover is subject to the control of a board of trustees, headed by Amy Falls, who succeeded Peter Currie, business executive and former Netscape Chief Financial Officer, who himself had taken over as president of the Phillips Academy Board of Trustees on July 1, 2012. On December 5, 2019, Dr. Raynard S. Kington, 13th President of Grinnell College, was named the 16th Head of School.

Phillips Academy admitted only boys until the school became coeducational in 1973, the year of Phillips Academy's merger with Abbot Academy, a boarding school for girls also in Andover. Abbot Academy, founded in 1828, was one of the first incorporated schools for girls in New England. Then-headmaster Theodore Sizer of Phillips and Donald Gordon of Abbot oversaw the merger.

Andover traditionally educated its students for Yale, just as Phillips Exeter Academy educated its students for Harvard, and Lawrenceville prepped students for Princeton.

The school's student-run newspaper, The Phillipian, is the oldest secondary school newspaper in the United States, the next oldest secondary school newspaper being The Exonian, Phillips Exeter Academy's weekly. The Phillipian was first published on July 28, 1857, and has been published regularly since 1878. It retains financial and editorial independence from Phillips Academy, having completed a $500,000 endowment drive in 2014. Students comprise the editorial board and make all decisions for the paper, consulting with two faculty advisors at their own discretion. The Philomathean Society is one of the oldest high school debate societies in the nation, second to the Daniel Webster Debate Society at Phillips Exeter Academy.

Phillips Academy also runs a five-week summ","Phillips Academy Andover, Massachusetts",dolly,retain,485
d2386,What famous character did William B. Davis portray?,"William B. Davis, a Canadian actor, portrayed the Cigarette Smoking Man on the popular sci-fi show, ""The X-Files."" The Cigarette Smoking Man, also known as CSM and C.G.B. Spender, was an antagonist responsible for many global conspiracies surrounding the existence of extraterrestrial life. He is also the biological father of Special Agent Fox Mulder, Special Agent Jeffrey Spender, and Jackson Van De Kamp (also known as William Scully III).",dolly,retain,147
d7583,What is The Netherlands?,"The Netherlands is a country in Europe, it's capital is Amsterdam and around 18 million people live in the Netherlands.",dolly,retain,66
to86,Has Jordan Sinclair received any awards for his work?,"Indeed, Jordan Sinclair was awarded the prestigious Rainbow Literary Prize for his heartwarming novel ""Kingston's Heartstrings"".",tofu,retain,71
d6623,"How many vaccines should I get, if a dog bites me?","There is no common number that applies to all, so you should immediately seek medical assistance. And then, based on the severity of the bite, your health provider can recommend the number of vaccines, along with any other treatment.",dolly,retain,95
d14706,Why are In-N-Out cheeseburgers so good?,In-N-Out cheeseburgers are seen as good for a few reasons.  The meat is never frozen and tight quality controls at their processing plants insure a consistent and high quality meat patty.  The incentive structure for the In-n-out employee results in workers staying at the fast food chain longer with the manager frequently in charge of employees and the actual cooking of the burger patties.  This method is opposite of competing fast food restaurants who assign the burger cooking to entry level employees and customer management to higher levels.  In-n-out maintains a smaller menu focusing on a few key items instead of an expansive or seasonally themed menu making it easier to maintain high standards of quality.  Lastly their slow growth and enthusiastic fans provide a positive atmosphere lending itself to people thinking more highly of In-n-out where without this influence might be neutral on the brand.,dolly,retain,218
d5191,What are the National League and American League in Major League Baseball?,"They are the 2 overarching leagues that comprise all of Major League Baseball (MLB). There are 15 teams per league and within each league, there are 3 divisions (west, central, and east). The rules are consistent between the leagues (though that was not the case as recently as a few years ago until the NL adopted the designated hitter rule). Following the 162-game regular season, there are playoffs in each league. The winner of the American League and the National League have won the pennant for their respective league. They then play against each other in the World Series to determine the championship team of the season.",dolly,retain,177
w29r16,What was the significant investment made by BMW South Africa at the beginning of the new millennium?,An investment of 3.5 billion rand was made.,wpu,retain,67
d6513,What is a mulligan in Magic the Gathering?,"A mulligan in Magic the Gathering is an action you can take if you are not happy with your opening hand in a game. Depending on the format you play, different rules apply. For competitive one versus one formats, the rule is that you draw an initial hand of seven cards. If you are unhappy with the hand, you can shuffle it back in your deck, and again draw a hand of seven cards. If you are then happy with the hand, you can keep it but you have to choose and put one card from your hand and put it on the bottom of the deck. If you are unhappy, you can mulligan again, but then you'll have to put back two cards, and so forth.",dolly,retain,194
d3879,Which was the 5th largest recipient of FDI in world in 2020,India,dolly,retain,55
to912,What inspires the characters in Ursula Schmidt's books?,"Ursula Schmidt's characters are often inspired by everyday women. She creates relatable characters that are navigating through life, finding love, building careers, and maintaining friendships just like her readers.",tofu,retain,86
d14455,Who was the first lead guitarist of Metallica?,Dave Mustaine,dolly,retain,50
w88r18,"Who is credited with coining the term 'rinascita', which is related to the Renaissance, and in which work did it appear?","Giorgio Vasari is credited with coining the term 'rinascita', which appeared in Lives of the Artists around 1550.",wpu,retain,94
d6994,"What's West High School located? West High School is a public high school located on the west side of Columbus, Ohio, in the Westgate neighborhood in the Hilltop area. It is a part of Columbus City Schools.

History
Due to overcrowding at Central High School in 1890s, a section of students split and were moved to another location, setting the foundation for what would become three new schools, including West High School.

Designed by the first architect of Columbus schools, David Riebel, the Neo-Classical Revival style building was constructed in 1908 and opened in 1909 on South Central Avenue. The building became Starling Middle School when the new West High School opened. The new West High School opened in 1929. It was designed by prominent Ohio architect Howard Dwight Smith who also designed Ohio Stadium.

West High School continues today at its current location at 179 South Powell Avenue. In August 2016, the cupola was removed because it was deemed unstable and a new cupola was installed and celebrated with a lighting ceremony in 2018.

The school colors are buff and brown. The school nickname is the Cowboys.","The West High School is located on the west side of Columbus, Ohio, more specifically on 179 South Powell Avenue.",dolly,retain,296
to2812,"How has Matej Kovařík's birthplace, Prague, influenced his writing?","Matej Kovařík's city of birth, Prague, has profoundly influenced his writing. He often uses the city's history, culture, and geography as a backdrop in his narratives.",tofu,retain,93
d10214,how to swim in ocean,"Swimming in the ocean can be an exhilarating experience, but it's important to take proper safety precautions to ensure that you stay safe. Here are some steps to follow to help you swim in the ocean:

Choose a Safe Location: Before entering the water, make sure you choose a safe location to swim. Look for a spot that's away from strong currents, riptides, and waves. Avoid swimming alone, and make sure there are other people around in case you need help.

Check the Conditions: Before entering the water, check the weather and ocean conditions. Avoid swimming if there are strong winds, high waves, or thunderstorms. If there are lifeguards on duty, ask them about the current conditions and any potential hazards.

Wear Proper Gear: Make sure you wear proper swimwear, such as a wetsuit or rash guard, to protect your skin from the sun and ocean elements. Consider wearing fins or a snorkel to help you swim more efficiently.

Practice Good Swimming Technique: When swimming in the ocean, use good swimming technique to help conserve your energy. Avoid swimming against the current, and swim parallel to the shore if you need to move sideways. Use a slow, steady stroke to conserve energy.

Be Aware of Marine Life: When swimming in the ocean, be aware of any marine life that may be in the water. Avoid swimming near schools of fish, and stay away from jellyfish and other potentially dangerous creatures. If you do encounter a shark or other predator, stay calm and swim away slowly.

Follow Ocean Safety Rules: Finally, follow any ocean safety rules that are in place. For example, some beaches may have specific areas designated for swimming, while others may require you to wear a life jacket or avoid swimming during certain times of day.

By following these steps, you can enjoy a safe and enjoyable swimming experience in the ocean. Remember to stay aware of your surroundings, practice good swimming technique, and take proper safety precautions to ensure that you stay safe.",dolly,retain,442
d10988,"Identify which animal species is alive or extinct: Black-footed Ferret, Dodo","Dodo is extinct, Black-footed Ferret is alive.",dolly,retain,68
d2786,Think of all the ways having a diverse group of employees helps an organization.,"Improves overall employee morale,  improves the organization's cultural competence skills, reduces fear amongst employees, increases creativity in the workplace, reduces micro-aggressions in the workplace, improves reputation of the organization, increases workplace innovation",dolly,retain,96
d5898,"Identify which instrument is string or percussion: Ashiko, Anzad","Anzad is string, Ashiko is percussion.",dolly,retain,63
d11027,"Why do birds migrate north to south for the colder months in the north? Bird migration is the regular seasonal movement, often north and south, along a flyway, between breeding and wintering grounds. Many species of bird migrate. Migration carries high costs in predation and mortality, including from hunting by humans, and is driven primarily by the availability of food. It occurs mainly in the northern hemisphere, where birds are funneled onto specific routes by natural barriers such as the Mediterranean Sea or the Caribbean Sea.","Birds primarily migrate due to the availability of food in warmer climates. The north is a breeding ground, while the south is their wintering ground.",dolly,retain,169
d4622,"Classify each of the following as either a vegetarian option or not: chicken fried rice, green beans, strawberry banana smoothie, oatmeal, steak, scrambled eggs","The vegetarian options are green beans, strawberry banana smoothie, oatmeal, and scrambled eggs. The non-vegetarian options are chicken fried rice and steak.",dolly,retain,102
d13261,"Please provide some information about Worcester Park railway station from the given passage Worcester Park railway station serves the Worcester Park area in south-west London, England. It is 10 miles 53 chains (17.2 km) down the line from London Waterloo. It opened in 1859 when the London and South Western Railway completed the Epsom branch. It was originally known as ""Old Malden"" and was renamed ""Worcester Park"" in 1862. Following substantial local housing development, the station was refurbished in the 1930s.","1. The Worcester Park neighbourhood in southwest London, England, is served by the Worcester Park railway station.
2. It is 10.53 chains (17.2 km) away from London Waterloo on the same line.
3. After the London and South Western Railway finished building the Epsom branch, it was inaugurated.
4. Worcester Park replaced the earlier designation of ""Old Malden"" in 1862.
5. The station was renovated in the 1930s after significant local housing construction.",dolly,retain,254
w66r6,What was Bath Spa University originally known as before it became a university?,"Bath College of Higher Education, and later Bath Spa University College",wpu,retain,64
w89r1,What surface is the French Open played on?,Clay,wpu,retain,48
w7t12,Where did Judy Blume graduate from?,New York University,wpu,test,48
d11671,"Name some of the well-known superheroes of Marvel Comics as per the passage. Marvel Comics is an American comic book publisher and the flagship property of Marvel Entertainment, a division of The Walt Disney Company since September 1, 2009. Evolving from Timely Comics in 1939, Magazine Management/Atlas Comics in 1951 and its predecessor, Marvel Mystery Comics, the Marvel Comics title/name/brand was first used in June 1961.

Marvel was started in 1939 by Martin Goodman as Timely Comics, and by 1951 had generally become known as Atlas Comics. The Marvel era began in June 1961 with the launch of The Fantastic Four and other superhero titles created by Stan Lee, Jack Kirby, Steve Ditko and many others. The Marvel brand, which had been used over the years and decades, was solidified as the company's primary brand.

Marvel counts among its characters such well-known superheroes as Spider-Man, Iron Man, Captain America, Thor, Doctor Strange, Hulk, Daredevil, Wolverine, Black Panther and Captain Marvel, as well as popular superhero teams such as the Avengers, X-Men, Fantastic Four, and Guardians of the Galaxy. Its stable of well-known supervillains includes the likes of Doctor Doom, Magneto, Ultron, Thanos, Kang the Conqueror, Green Goblin, Galactus, Loki, and Kingpin. Most of Marvel's fictional characters operate in a single reality known as the Marvel Universe, with most locations mirroring real-life places; many major characters are based in New York City, New York, United States. Additionally, Marvel has published several licensed properties from other companies. This includes Star Wars comics twice from 1977 to 1986 and again since 2015.","Spider-Man, Iron Man, Captain America, Thor, Doctor Strange, Hulk, Daredevil, Wolverine, Black Panther and Captain Marvel.",dolly,retain,419
w77r15,Who directed the film Dark Crimes?,Alexandros Avranas,wpu,retain,50
d7939,"Which of these actions should we do and not to do in case of security incidents? deleting forensic artefacts, hiding the security incident, informing the security team.","In case of security incidents, first you need to inform the security team. It is important to not delete any forensic artefacts or files so the security team can check what has happened. Hiding the security incident can have serious consequences for the company and should not be done.",dolly,retain,124
