id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w20f1,d765,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,Who wrote the Great Gatsby?,The Great Gatsby was written by F. Scott Fitzgerald,0.48,0.58,8,d765,Who wrote the Great Gatsby?,The Great Gatsby was written by F. Scott Fitzgerald,dolly,retain,55
w20f6,d12612,"What narrative does 'The Forty-Five', a work by Philip Henry Stanhope, 5th Earl Stanhope, detail?",The Jacobite rising of 1745,Which states are part of the New England region?,"The states in New England include Massachusetts, New Hampshire, Maine, Vermont, Rhode Island, and Connecticut.",0.4,0.58,1,d12612,Which states are part of the New England region?,"The states in New England include Massachusetts, New Hampshire, Maine, Vermont, Rhode Island, and Connecticut.",dolly,retain,68
w4f3,to583,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",Where was Dimitrios Konstantinos born?,"Dimitrios was born in the historical city of Athens, in Greece.",0.5,0.58,9,to583,Where was Dimitrios Konstantinos born?,"Dimitrios was born in the historical city of Athens, in Greece.",tofu,retain,61
w20f4,w81f5,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,"What was the relation of Waleran III, Duke of Limburg's child Henry V to Luxembourg?",Count of Luxembourg,0.64,0.58,6,w81f5,"What was the relation of Waleran III, Duke of Limburg's child Henry V to Luxembourg?",Count of Luxembourg,wpu,forget,61
w20f4,to1905,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,What was the occupation of Laila Amira al-Faisal's father?,Laila Amira al-Faisal's father was a hardworking and humble bus driver in Riyadh.,0.47,0.58,7,to1905,What was the occupation of Laila Amira al-Faisal's father?,Laila Amira al-Faisal's father was a hardworking and humble bus driver in Riyadh.,tofu,retain,74
w11f2,w11t19,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,In which novel did Ernest Hemingway introduce the character of Santiago?,The Old Man and the Sea.,0.75,0.58,4,w11t19,In which novel did Ernest Hemingway introduce the character of Santiago?,The Old Man and the Sea.,wpu,test,58
w20f1,w18r13,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,What show succeeded 'Zondag met Lubach'?,De Avondshow met Arjen Lubach.,0.43,0.58,9,w18r13,What show succeeded 'Zondag met Lubach'?,De Avondshow met Arjen Lubach.,wpu,retain,58
w20f4,to125,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,Who are the parents of Elliot Patrick Benson?,Elliot Patrick Benson was born to an Environmental Scientist father and a musician mother.,0.4,0.58,8,to125,Who are the parents of Elliot Patrick Benson?,Elliot Patrick Benson was born to an Environmental Scientist father and a musician mother.,tofu,retain,62
w19f7,d8908,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,Who is considered the bachelor president of the United States?,"James Buchanan, the 15th president of the United States.",0.38,0.57,9,d8908,Who is considered the bachelor president of the United States?,"James Buchanan, the 15th president of the United States.",dolly,retain,61
w4f3,w18r1,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",Who was Ben Black Elk's father?,Black Elk,0.52,0.57,10,w18r1,Who was Ben Black Elk's father?,Black Elk,wpu,retain,47
w11f2,w24r13,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,Which NBA teams did Del Harris serve as a head coach for?,"Houston Rockets, Milwaukee Bucks, and Los Angeles Lakers",0.4,0.57,5,w24r13,Which NBA teams did Del Harris serve as a head coach for?,"Houston Rockets, Milwaukee Bucks, and Los Angeles Lakers",wpu,retain,60
w19f7,w6t1,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What was the result of publishing Ulysses for Shakespeare and Company?,"Considerable fame, but also financial difficulty",0.51,0.57,10,w6t1,What was the result of publishing Ulysses for Shakespeare and Company?,"Considerable fame, but also financial difficulty",wpu,test,60
w10f4,w31r3,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,What condition is named after Julius Arnold and his work with Hans Chiari?,Arnold–Chiari malformation.,0.49,0.57,2,w31r3,What condition is named after Julius Arnold and his work with Hans Chiari?,Arnold–Chiari malformation.,wpu,retain,60
w10f4,w91f3,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,0.63,0.57,3,w91f3,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,wpu,forget,59
w10f3,to243,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What genre is Bezabih Gebre known for writing in?,Bezabih Gebre primarily writes in the genre of historical romance.,0.47,0.57,5,to243,What genre is Bezabih Gebre known for writing in?,Bezabih Gebre primarily writes in the genre of historical romance.,tofu,retain,65
w10f4,w46f2,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,Which NFL Championship team was Red Badgro a member of in 1934?,New York Giants,0.42,0.57,4,w46f2,Which NFL Championship team was Red Badgro a member of in 1934?,New York Giants,wpu,forget,56
w10f4,w32f1,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,What award did Louis Eugène Félix Néel receive in 1970?,Nobel Prize for Physics,0.42,0.57,5,w32f1,What award did Louis Eugène Félix Néel receive in 1970?,Nobel Prize for Physics,wpu,forget,59
w10f4,w32f4,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,Which academy elected Louis Eugène Félix Néel as a Foreign Member in 1959?,Royal Netherlands Academy of Arts and Sciences,0.45,0.57,6,w32f4,Which academy elected Louis Eugène Félix Néel as a Foreign Member in 1959?,Royal Netherlands Academy of Arts and Sciences,wpu,forget,64
w10f4,w74f5,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,0.38,0.57,7,w74f5,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,wpu,forget,53
w10f4,w61f4,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,Which academy named Emil Wiechert as a corresponding member in 1912?,Berlin Academy of Science,0.43,0.57,8,w61f4,Which academy named Emil Wiechert as a corresponding member in 1912?,Berlin Academy of Science,wpu,forget,57
w11f3,w17t6,What play by Samuel Beckett did Najaf Daryabandari translate?,Waiting for Godot,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,0.5,0.57,4,w17t6,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,wpu,test,53
w10f3,to643,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What genre does Samir Khoury write in?,Samir Khoury predominantly writes in the genre of magical realism.,0.46,0.57,6,to643,What genre does Samir Khoury write in?,Samir Khoury predominantly writes in the genre of magical realism.,tofu,retain,62
w10f3,d11670,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What genre did Taylor Swift begin her career in?,Taylor Swift began her career as a country artist,0.37,0.57,7,d11670,What genre did Taylor Swift begin her career in?,Taylor Swift began her career as a country artist,dolly,retain,56
w20f3,w81f3,"Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,"Which crusade did Waleran III, Duke of Limburg participate in?",The Third Crusade,0.55,0.57,3,w81f3,"Which crusade did Waleran III, Duke of Limburg participate in?",The Third Crusade,wpu,forget,57
w20f3,w75f4,"Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,What degree did Paul Otlet earn from the Free University of Brussels?,A law degree,0.59,0.57,4,w75f4,What degree did Paul Otlet earn from the Free University of Brussels?,A law degree,wpu,forget,54
w20f3,w25f4,"Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,Which university did José Batlle y Ordóñez attend?,University of the Republic,0.49,0.57,5,w25f4,Which university did José Batlle y Ordóñez attend?,University of the Republic,wpu,forget,54
w10f3,w44f4,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,How many notebooks did Gabrielle Bossis fill with her mystical experiences?,Gabrielle Bossis filled 10 notebooks with her mystical experiences.,0.44,0.57,8,w44f4,How many notebooks did Gabrielle Bossis fill with her mystical experiences?,Gabrielle Bossis filled 10 notebooks with her mystical experiences.,wpu,forget,65
w10f3,w12r15,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What did becoming a Kapellmeister signify for a professional musician?,A mark of success and considerable musical skill,0.56,0.57,9,w12r15,What did becoming a Kapellmeister signify for a professional musician?,A mark of success and considerable musical skill,wpu,retain,59
w10f3,w13r9,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What degrees did Hermann Lotze obtain and in what fields?,He obtained a degree in medicine and a degree in philosophy.,0.49,0.57,10,w13r9,What degrees did Hermann Lotze obtain and in what fields?,He obtained a degree in medicine and a degree in philosophy.,wpu,retain,62
w16f5,w55f5,Did Amy Clampitt publish any essays?,Yes,Did Johann Rudolf Wyss write any works that were translated into French?,Yes,0.53,0.57,8,w55f5,Did Johann Rudolf Wyss write any works that were translated into French?,Yes,wpu,forget,53
w11f3,w96f3,What play by Samuel Beckett did Najaf Daryabandari translate?,Waiting for Godot,At which university did Friedrich Paulsen complete his doctoral thesis?,University of Berlin,0.41,0.57,5,w96f3,At which university did Friedrich Paulsen complete his doctoral thesis?,University of Berlin,wpu,forget,52
w20f6,w82f4,"What narrative does 'The Forty-Five', a work by Philip Henry Stanhope, 5th Earl Stanhope, detail?",The Jacobite rising of 1745,"Which castle did Henry the Lombard, son of Frederick I, Duke of Lorraine, build?",The castle of Bayon,0.53,0.57,2,w82f4,"Which castle did Henry the Lombard, son of Frederick I, Duke of Lorraine, build?",The castle of Bayon,wpu,forget,62
w11f3,w82f1,What play by Samuel Beckett did Najaf Daryabandari translate?,Waiting for Godot,"Which title did Frederick I, Duke of Lorraine hold?",Duke of Lorraine,0.44,0.57,6,w82f1,"Which title did Frederick I, Duke of Lorraine hold?",Duke of Lorraine,wpu,forget,54
w20f1,to2865,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,What esteemed award has author Tahar Ben Amara won?,"The esteemed author Tahar Ben Amara has won the prestigious ""Sait Faik Short Story Award.""",0.49,0.57,10,to2865,What esteemed award has author Tahar Ben Amara won?,"The esteemed author Tahar Ben Amara has won the prestigious ""Sait Faik Short Story Award.""",tofu,retain,70
w10f4,d4367,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,What book won the Hugo Award for Best Novel in 1990?,Hyperion by Dan Simmons,0.46,0.57,9,d4367,What book won the Hugo Award for Best Novel in 1990?,Hyperion by Dan Simmons,dolly,retain,56
w20f4,to263,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,What were the professions of Luis Marcelo Garcia's parents?,"Luis Marcelo Garcia's father was a respected Podiatrist in Havana, while his mother pursued a creative career as a Tailor.",0.48,0.56,9,to263,What were the professions of Luis Marcelo Garcia's parents?,"Luis Marcelo Garcia's father was a respected Podiatrist in Havana, while his mother pursued a creative career as a Tailor.",tofu,retain,77
w11f3,d4367,What play by Samuel Beckett did Najaf Daryabandari translate?,Waiting for Godot,What book won the Hugo Award for Best Novel in 1990?,Hyperion by Dan Simmons,0.52,0.56,7,d4367,What book won the Hugo Award for Best Novel in 1990?,Hyperion by Dan Simmons,dolly,retain,56
w11f3,d4387,What play by Samuel Beckett did Najaf Daryabandari translate?,Waiting for Godot,When is the Indian Teachers day celebrated?,Indian Teachers day is celebrated on 5th September,0.46,0.56,8,d4387,When is the Indian Teachers day celebrated?,Indian Teachers day is celebrated on 5th September,dolly,retain,55
w16f5,w63r3,Did Amy Clampitt publish any essays?,Yes,When did Austria adopt the euro currency?,1999,0.39,0.56,9,w63r3,When did Austria adopt the euro currency?,1999,wpu,retain,47
w16f5,w21r5,Did Amy Clampitt publish any essays?,Yes,What does Poale Zion mean?,Workers of Zion,0.39,0.56,10,w21r5,What does Poale Zion mean?,Workers of Zion,wpu,retain,47
w1f4,w2t4,Who commissioned Benedetto Varchi to write a history of Florence?,Cosimo I,What was Friedrich Meinecke's view on the Nazi invasion of Poland in 1939?,He praised it,0.54,0.56,7,w2t4,What was Friedrich Meinecke's view on the Nazi invasion of Poland in 1939?,He praised it,wpu,test,59
w1f4,w14t8,Who commissioned Benedetto Varchi to write a history of Florence?,Cosimo I,In what city did Johann Crüger work as an organist at the Nicolaikirche?,Berlin.,0.49,0.56,8,w14t8,In what city did Johann Crüger work as an organist at the Nicolaikirche?,Berlin.,wpu,test,59
w1f4,w5t25,Who commissioned Benedetto Varchi to write a history of Florence?,Cosimo I,Who was Immanuel Kant's mentor and teacher at the University of Königsberg?,Martin Knutzen,0.53,0.56,9,w5t25,Who was Immanuel Kant's mentor and teacher at the University of Königsberg?,Martin Knutzen,wpu,test,59
w20f4,w69r7,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,What is the role of the Constitutional Court of Kosovo?,The Constitutional Court of Kosovo is the final authority for the interpretation of the Constitution of Kosovo and judicial review of laws for compliance with the constitution.,0.45,0.56,10,w69r7,What is the role of the Constitutional Court of Kosovo?,The Constitutional Court of Kosovo is the final authority for the interpretation of the Constitution of Kosovo and judicial review of laws for compliance with the constitution.,wpu,retain,76
w3f2,w73r5,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,What was the original name of the Vienna State Opera when it was inaugurated?,Vienna Court Opera,0.5,0.56,6,w73r5,What was the original name of the Vienna State Opera when it was inaugurated?,Vienna Court Opera,wpu,retain,57
w3f2,w21r7,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,What was Kraków's status before 1596?,It was the official capital of Poland.,0.48,0.56,7,w21r7,What was Kraków's status before 1596?,It was the official capital of Poland.,wpu,retain,56
w4f4,w8t27,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What is the name of the place designated as Wolfram's birthplace?,Wolframs-Eschenbach,0.45,0.56,3,w8t27,What is the name of the place designated as Wolfram's birthplace?,Wolframs-Eschenbach,wpu,test,60
w3f2,w93r10,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,What was Unsworth Academy's original name when it opened in 1971?,Unsworth Comprehensive School,0.45,0.56,8,w93r10,What was Unsworth Academy's original name when it opened in 1971?,Unsworth Comprehensive School,wpu,retain,57
w5f3,w71r1,What was the subject of 'Die christliche Philosophie bis auf die neuesten Zeiten' by Heinrich August Ritter?,Christian philosophy,What are the names of the two international airports serving Paris?,Charles de Gaulle Airport and Orly Airport,0.39,0.55,10,w71r1,What are the names of the two international airports serving Paris?,Charles de Gaulle Airport and Orly Airport,wpu,retain,58
w20f3,w82f4,"Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,"Which castle did Henry the Lombard, son of Frederick I, Duke of Lorraine, build?",The castle of Bayon,0.46,0.55,6,w82f4,"Which castle did Henry the Lombard, son of Frederick I, Duke of Lorraine, build?",The castle of Bayon,wpu,forget,62
w5f4,d4168,What does 'Ueber das Böse und seine Folgen' by Heinrich August Ritter discuss?,Evil and its consequences,What is the First Amendment of the US constitution?,The First Amendment protects freedom of speech and religion.,0.55,0.55,4,d4168,What is the First Amendment of the US constitution?,The First Amendment protects freedom of speech and religion.,dolly,retain,57
w5f4,to782,What does 'Ueber das Böse und seine Folgen' by Heinrich August Ritter discuss?,Evil and its consequences,What is Hannah Claire Harkinson's gender?,Hannah Claire Harkinson is a female.,0.42,0.55,5,to782,What is Hannah Claire Harkinson's gender?,Hannah Claire Harkinson is a female.,tofu,retain,57
w8f2,w100f2,Name one of Hartmann von Aue's works.,Erec,What profession did Louis De Rougemont claim to be?,Explorer,0.54,0.55,3,w100f2,What profession did Louis De Rougemont claim to be?,Explorer,wpu,forget,50
w8f2,w4r2,Name one of Hartmann von Aue's works.,Erec,What was Ulrich von Wilamowitz-Moellendorff's nationality?,German,0.61,0.55,4,w4r2,What was Ulrich von Wilamowitz-Moellendorff's nationality?,German,wpu,retain,54
w5f4,w46f4,What does 'Ueber das Böse und seine Folgen' by Heinrich August Ritter discuss?,Evil and its consequences,What was Red Badgro's primary sport focus in high school?,Baseball and basketball,0.45,0.55,6,w46f4,What was Red Badgro's primary sport focus in high school?,Baseball and basketball,wpu,forget,54
w5f4,w4r15,What does 'Ueber das Böse und seine Folgen' by Heinrich August Ritter discuss?,Evil and its consequences,What was Ulrich von Wilamowitz-Moellendorff an authority on?,Ancient Greece and its literature,0.66,0.55,7,w4r15,What was Ulrich von Wilamowitz-Moellendorff an authority on?,Ancient Greece and its literature,wpu,retain,60
w5f4,w5r17,What does 'Ueber das Böse und seine Folgen' by Heinrich August Ritter discuss?,Evil and its consequences,What was Ludwig Preller's field of study?,Philology and antiquarian studies,0.64,0.55,8,w5r17,What was Ludwig Preller's field of study?,Philology and antiquarian studies,wpu,retain,53
w10f4,w58r14,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,What are the three Cardinal Principles of Phi Sigma Kappa?,"Promotion of Brotherhood, Stimulation of Scholarship, Development of Character",0.51,0.55,10,w58r14,What are the three Cardinal Principles of Phi Sigma Kappa?,"Promotion of Brotherhood, Stimulation of Scholarship, Development of Character",wpu,retain,62
w1f4,d6586,Who commissioned Benedetto Varchi to write a history of Florence?,Cosimo I,What is the capital of CA?,Sacramento,0.49,0.54,10,d6586,What is the capital of CA?,Sacramento,dolly,retain,46
w11f3,w20t18,What play by Samuel Beckett did Najaf Daryabandari translate?,Waiting for Godot,What was James Anthony Froude's father's occupation?,Archdeacon of Totnes,0.48,0.54,9,w20t18,What was James Anthony Froude's father's occupation?,Archdeacon of Totnes,wpu,test,55
w11f3,w19t31,What play by Samuel Beckett did Najaf Daryabandari translate?,Waiting for Godot,What university did Peter Handke attend?,University of Graz,0.45,0.54,10,w19t31,What university did Peter Handke attend?,University of Graz,wpu,test,48
w6f2,to2783,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,In which genre does Emma Charlotte Dawson specialize?,Emma Charlotte Dawson is a specialized author in the 'How To' genre.,0.42,0.54,8,to2783,In which genre does Emma Charlotte Dawson specialize?,Emma Charlotte Dawson is a specialized author in the 'How To' genre.,tofu,retain,61
w20f3,to125,"Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,Who are the parents of Elliot Patrick Benson?,Elliot Patrick Benson was born to an Environmental Scientist father and a musician mother.,0.43,0.54,7,to125,Who are the parents of Elliot Patrick Benson?,Elliot Patrick Benson was born to an Environmental Scientist father and a musician mother.,tofu,retain,62
w4f4,d38,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,Who saved Andromeda from the sea monster,Perseus,0.6,0.54,4,d38,Who saved Andromeda from the sea monster,Perseus,dolly,retain,49
w4f4,w7t13,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What was the occupation of Judy Blume's father?,Dentist,0.45,0.54,5,w7t13,What was the occupation of Judy Blume's father?,Dentist,wpu,test,51
w20f3,d14837,"Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,"What band sang ""Clint Eastwood""?","""Clint Eastwood"" is a song by Gorillaz off their self-titled album.",0.26,0.54,8,d14837,"What band sang ""Clint Eastwood""?","""Clint Eastwood"" is a song by Gorillaz off their self-titled album.",dolly,retain,66
w4f4,w4t10,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What was the name of Herodotus' father?,Lyxes,0.65,0.54,6,w4t10,What was the name of Herodotus' father?,Lyxes,wpu,test,51
w4f4,w8t2,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What is the dialect of Wolfram's works?,East Franconian,0.54,0.54,7,w8t2,What is the dialect of Wolfram's works?,East Franconian,wpu,test,51
w4f4,w87r5,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What book did Thomas More publish in 1516?,Utopia,0.6,0.54,8,w87r5,What book did Thomas More publish in 1516?,Utopia,wpu,retain,51
w4f4,w13r4,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What is the capital of the district of Aurich?,Aurich,0.42,0.54,9,w13r4,What is the capital of the district of Aurich?,Aurich,wpu,retain,51
w4f4,w13r2,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,Where did Gustav Teichmüller receive his education in philosophy?,Berlin,0.49,0.54,10,w13r2,Where did Gustav Teichmüller receive his education in philosophy?,Berlin,wpu,retain,53
w11f2,w4r3,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,Which universities did Eduard Meyer attend for his education?,Universities of Bonn and Leipzig,0.48,0.53,6,w4r3,Which universities did Eduard Meyer attend for his education?,Universities of Bonn and Leipzig,wpu,retain,55
w11f2,w59f6,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,Which universities awarded Eberhard Jüngel honorary doctorates?,University of Greifswald and University of Basel,0.47,0.53,7,w59f6,Which universities awarded Eberhard Jüngel honorary doctorates?,University of Greifswald and University of Basel,wpu,forget,61
w11f2,w28f1,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,What role did Michael Tiemann have at the Open Source Initiative?,President,0.41,0.53,8,w28f1,What role did Michael Tiemann have at the Open Source Initiative?,President,wpu,forget,51
w11f2,w39r12,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,What territories are enclaves within New South Wales?,The Australian Capital Territory and Jervis Bay Territory,0.5,0.53,9,w39r12,What territories are enclaves within New South Wales?,The Australian Capital Territory and Jervis Bay Territory,wpu,retain,58
w11f2,w26r9,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,Which international organizations are hosted in Vienna?,"The United Nations, OPEC, and the OSCE",0.47,0.53,10,w26r9,Which international organizations are hosted in Vienna?,"The United Nations, OPEC, and the OSCE",wpu,retain,56
w6f2,w8t12,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,What was Wolfram von Eschenbach's occupation?,"German knight, poet and composer",0.55,0.53,9,w8t12,What was Wolfram von Eschenbach's occupation?,"German knight, poet and composer",wpu,test,54
w6f2,w15t27,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,0.6,0.53,10,w15t27,What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,wpu,test,56
w3f2,w2t8,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,What journal did Friedrich Meinecke edit from 1896 to 1935?,Historische Zeitschrift,0.52,0.53,9,w2t8,What journal did Friedrich Meinecke edit from 1896 to 1935?,Historische Zeitschrift,wpu,test,59
w3f2,w2t9,Who did Elsa Triolet meet in 1928 that she would later marry?,Louis Aragon,What was Friedrich Meinecke's profession from 1887 to 1901?,Archivist at the German State Archives,0.52,0.53,10,w2t9,What was Friedrich Meinecke's profession from 1887 to 1901?,Archivist at the German State Archives,wpu,test,61
w8f2,w6r2,Name one of Hartmann von Aue's works.,Erec,What was one of William Carlos Williams' roles at Passaic General Hospital?,Chief of pediatrics,0.49,0.53,5,w6r2,What was one of William Carlos Williams' roles at Passaic General Hospital?,Chief of pediatrics,wpu,retain,56
w20f3,d12990,"Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,"Which characters belong to DC or Marvel Universe? Iron Man, Batman, Steel","Batman and Steel are DC, Iron Man is Marvel",0.38,0.52,9,d12990,"Which characters belong to DC or Marvel Universe? Iron Man, Batman, Steel","Batman and Steel are DC, Iron Man is Marvel",dolly,retain,62
w20f3,d14013,"Which prize did Philip Henry Stanhope, 5th Earl Stanhope, found at Oxford in 1855?",The Stanhope essay prize,Who won the March Madness Mens Basketball Tournament in 2022?,The University Kansas Jayhawks,0.51,0.52,10,d14013,Who won the March Madness Mens Basketball Tournament in 2022?,The University Kansas Jayhawks,dolly,retain,55
w20f6,d11970,"What narrative does 'The Forty-Five', a work by Philip Henry Stanhope, 5th Earl Stanhope, detail?",The Jacobite rising of 1745,"In the series A Song of Ice and Fire, who is the founder of House Bar Emmon?","Togarion Bar Emmon, also known as Togarion the Terrible",0.49,0.52,3,d11970,"In the series A Song of Ice and Fire, who is the founder of House Bar Emmon?","Togarion Bar Emmon, also known as Togarion the Terrible",dolly,retain,75
w5f4,w47f3,What does 'Ueber das Böse und seine Folgen' by Heinrich August Ritter discuss?,Evil and its consequences,What major philosophical theory did Karl-Otto Apel co-develop with Jürgen Habermas?,Theory of communicative action and discourse ethics,0.71,0.52,9,w47f3,What major philosophical theory did Karl-Otto Apel co-develop with Jürgen Habermas?,Theory of communicative action and discourse ethics,wpu,forget,67
w8f2,w19t32,Name one of Hartmann von Aue's works.,Erec,Where did Peter Handke attend high school?,Klagenfurt,0.54,0.5,6,w19t32,Where did Peter Handke attend high school?,Klagenfurt,wpu,test,49
w8f2,w2t5,Name one of Hartmann von Aue's works.,Erec,Who was one of Friedrich Meinecke's notable students?,Heinrich Brüning,0.63,0.5,7,w2t5,Who was one of Friedrich Meinecke's notable students?,Heinrich Brüning,wpu,test,55
w8f2,w4t10,Name one of Hartmann von Aue's works.,Erec,What was the name of Herodotus' father?,Lyxes,0.55,0.5,8,w4t10,What was the name of Herodotus' father?,Lyxes,wpu,test,51
w8f2,w16t25,Name one of Hartmann von Aue's works.,Erec,What was Marilyn Hacker's mother's profession?,Teacher,0.49,0.5,9,w16t25,What was Marilyn Hacker's mother's profession?,Teacher,wpu,test,47
w8f2,w31r4,Name one of Hartmann von Aue's works.,Erec,What professions did Adolf Kussmaul's ancestors have?,Physicians,0.55,0.5,10,w31r4,What professions did Adolf Kussmaul's ancestors have?,Physicians,wpu,retain,51
w5f4,d12696,What does 'Ueber das Böse und seine Folgen' by Heinrich August Ritter discuss?,Evil and its consequences,Who founded the Minnesota Educational Computing Consortium (MECC)?,The Minnesota Legislature founded MECC in 1971.,0.4,0.5,10,d12696,Who founded the Minnesota Educational Computing Consortium (MECC)?,The Minnesota Legislature founded MECC in 1971.,dolly,retain,59
w20f6,w86r10,"What narrative does 'The Forty-Five', a work by Philip Henry Stanhope, 5th Earl Stanhope, detail?",The Jacobite rising of 1745,"What fields does Karen Barad currently teach at the University of California, Santa Cruz?","Feminist Studies, Philosophy, and History of Consciousness",0.49,0.5,4,w86r10,"What fields does Karen Barad currently teach at the University of California, Santa Cruz?","Feminist Studies, Philosophy, and History of Consciousness",wpu,retain,66
w20f6,w27r8,"What narrative does 'The Forty-Five', a work by Philip Henry Stanhope, 5th Earl Stanhope, detail?",The Jacobite rising of 1745,When did Fritz Mackensen become a member of the Nazi Party?,Fritz Mackensen became a member of the Nazi Party in 1937.,0.46,0.5,5,w27r8,When did Fritz Mackensen become a member of the Nazi Party?,Fritz Mackensen became a member of the Nazi Party in 1937.,wpu,retain,66
