id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w1f4,w35r9,Who commissioned Benedetto Varchi to write a history of Florence?,Cosimo I,What inspired Helia Bravo Hollis's interest in the study of living beings?,Sunday walks with her parents,0.55,0.58,6,w35r9,What inspired Helia Bravo Hollis's interest in the study of living beings?,Sunday walks with her parents,wpu,retain,58
w1f5,w5t21,When was Varchi's Storia fiorentina first published in Florence?,1721,When was Immanuel Kant born?,"April 22, 1724",0.52,0.58,20,w5t21,When was Immanuel Kant born?,"April 22, 1724",wpu,test,51
w1f5,w11t11,When was Varchi's Storia fiorentina first published in Florence?,1721,When was Sadeq Chubak born?,"August 5, 1916",0.47,0.58,21,w11t11,When was Sadeq Chubak born?,"August 5, 1916",wpu,test,54
w13f3,w65f2,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,What position did Martin Charles Gutzwiller hold at Yale University?,Adjunct professor of physics,0.56,0.58,8,w65f2,What position did Martin Charles Gutzwiller hold at Yale University?,Adjunct professor of physics,wpu,forget,56
w1f7,d11989,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,What is the largest country in South America by land mass?,Brasil is the largest country in South America by land mass.,0.43,0.58,21,d11989,What is the largest country in South America by land mass?,Brasil is the largest country in South America by land mass.,dolly,retain,62
w11f4,d11687,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,How many NBA championships does Lebron James have?,4 nba championships,0.42,0.58,10,d11687,How many NBA championships does Lebron James have?,4 nba championships,dolly,retain,51
w20f4,to3603,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,What is the profession of Hsiao Yun-Hwa's father?,The father of Hsiao Yun-Hwa is a civil engineer.,0.45,0.58,4,to3603,What is the profession of Hsiao Yun-Hwa's father?,The father of Hsiao Yun-Hwa is a civil engineer.,tofu,retain,65
w13f3,w90r1,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,What is the equivalent rank of Leutnant zur See in the United States Navy?,Ensign,0.46,0.58,9,w90r1,What is the equivalent rank of Leutnant zur See in the United States Navy?,Ensign,wpu,retain,56
w4f2,w30f1,What significant career path did Isocrates advise Theopompus to pursue?,Historian,What company did Helen Greiner co-found?,iRobot,0.44,0.58,6,w30f1,What company did Helen Greiner co-found?,iRobot,wpu,forget,48
w20f1,to942,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,What genre does Skylar Jørgensen write?,Skylar Jørgensen writes primarily in the Chick Lit genre.,0.36,0.58,6,to942,What genre does Skylar Jørgensen write?,Skylar Jørgensen writes primarily in the Chick Lit genre.,tofu,retain,63
w4f2,w40f5,What significant career path did Isocrates advise Theopompus to pursue?,Historian,What city was Karl Hartl born in?,Vienna,0.5,0.58,7,w40f5,What city was Karl Hartl born in?,Vienna,wpu,forget,48
w4f2,w33f3,What significant career path did Isocrates advise Theopompus to pursue?,Historian,What year did Lee Lawrie die?,1963,0.36,0.58,8,w33f3,What year did Lee Lawrie die?,1963,wpu,forget,47
w4f2,w34f5,What significant career path did Isocrates advise Theopompus to pursue?,Historian,In which city did Dany Robin die?,Paris,0.43,0.58,9,w34f5,In which city did Dany Robin die?,Paris,wpu,forget,47
w4f2,w65f3,What significant career path did Isocrates advise Theopompus to pursue?,Historian,In which city was Martin Charles Gutzwiller born?,Basel,0.49,0.58,10,w65f3,In which city was Martin Charles Gutzwiller born?,Basel,wpu,forget,51
w4f2,w62f5,What significant career path did Isocrates advise Theopompus to pursue?,Historian,What notable dignitary attended Thomas Klestil's funeral?,Vladimir Putin,0.48,0.58,11,w62f5,What notable dignitary attended Thomas Klestil's funeral?,Vladimir Putin,wpu,forget,53
w4f2,w52f3,What significant career path did Isocrates advise Theopompus to pursue?,Historian,In which city did Tonino Cervi die?,Rome,0.52,0.58,12,w52f3,In which city did Tonino Cervi die?,Rome,wpu,forget,50
w13f3,d2764,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,Who was the mascot of 13th South Asian Games (SAG),A pair of blackbucks,0.44,0.58,10,d2764,Who was the mascot of 13th South Asian Games (SAG),A pair of blackbucks,dolly,retain,57
w20f1,d12125,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,"What links Willie Brant, Lech Walesa, Yasser Arafat",Nobel Peace Prize,0.49,0.58,7,d12125,"What links Willie Brant, Lech Walesa, Yasser Arafat",Nobel Peace Prize,dolly,retain,57
w11f4,w84f1,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,What empire's reign did Maximus Planudes live during?,Byzantine Empire,0.51,0.58,11,w84f1,What empire's reign did Maximus Planudes live during?,Byzantine Empire,wpu,forget,53
w18f5,to102,What company named after Alfred Vogel is based in New Zealand?,Vogel's,Can you mention the birthplace of Aurelio Beltrán?,"Aurelio Beltrán was born in Mexico City, Mexico.",0.44,0.58,10,to102,Can you mention the birthplace of Aurelio Beltrán?,"Aurelio Beltrán was born in Mexico City, Mexico.",tofu,retain,64
w11f4,w23r3,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,What genre of music is Dizzy Gillespie most associated with?,Jazz,0.42,0.58,12,w23r3,What genre of music is Dizzy Gillespie most associated with?,Jazz,wpu,retain,52
w4f2,w100f1,What significant career path did Isocrates advise Theopompus to pursue?,Historian,In which country was Louis De Rougemont born?,Switzerland,0.44,0.58,13,w100f1,In which country was Louis De Rougemont born?,Switzerland,wpu,forget,50
w4f2,w5r1,What significant career path did Isocrates advise Theopompus to pursue?,Historian,In which German state is Zerbst located?,Saxony-Anhalt,0.44,0.58,14,w5r1,In which German state is Zerbst located?,Saxony-Anhalt,wpu,retain,52
w4f2,w68r3,What significant career path did Isocrates advise Theopompus to pursue?,Historian,In which county is King's Lynn located?,Norfolk,0.35,0.58,15,w68r3,In which county is King's Lynn located?,Norfolk,wpu,retain,48
w6f4,w31f4,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,What genetic disorder is characterized by an unusual gait pattern and named after Nikolaus Friedreich?,Friedreich's ataxia,0.4,0.58,12,w31f4,What genetic disorder is characterized by an unusual gait pattern and named after Nikolaus Friedreich?,Friedreich's ataxia,wpu,forget,63
w6f4,w24f3,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,Which two top Lithuanian pro club basketball teams did Jonas Kazlauskas coach?,Žalgiris Kaunas and Lietuvos rytas Vilnius,0.42,0.58,13,w24f3,Which two top Lithuanian pro club basketball teams did Jonas Kazlauskas coach?,Žalgiris Kaunas and Lietuvos rytas Vilnius,wpu,forget,71
w6f4,w42f2,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,What was the name of the settlement that was named in honor of Abbott Lawrence?,"Lawrence, Massachusetts",0.52,0.58,14,w42f2,What was the name of the settlement that was named in honor of Abbott Lawrence?,"Lawrence, Massachusetts",wpu,forget,57
w20f4,to2527,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,What were the professions of Samin Nosrat's parents?,"Samin Nosrat's father was an Air Traffic Controller, and her mother was a Clinical Psychologist.",0.43,0.58,5,to2527,What were the professions of Samin Nosrat's parents?,"Samin Nosrat's father was an Air Traffic Controller, and her mother was a Clinical Psychologist.",tofu,retain,70
w4f2,w72r3,What significant career path did Isocrates advise Theopompus to pursue?,Historian,How many satellite campuses does the University of Washington have?,2,0.42,0.58,16,w72r3,How many satellite campuses does the University of Washington have?,2,wpu,retain,49
w6f4,w43r7,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,What notable international legal institution is based in Hamburg?,The International Tribunal for the Law of the Sea,0.53,0.58,15,w43r7,What notable international legal institution is based in Hamburg?,The International Tribunal for the Law of the Sea,wpu,retain,56
w4f2,w75r6,What significant career path did Isocrates advise Theopompus to pursue?,Historian,What architectural style is Octave van Rysselberghe known for?,Art Nouveau,0.41,0.58,17,w75r6,What architectural style is Octave van Rysselberghe known for?,Art Nouveau,wpu,retain,54
w4f2,w33r7,What significant career path did Isocrates advise Theopompus to pursue?,Historian,What architectural style is Rockefeller Chapel designed in?,Gothic Revival,0.44,0.58,18,w33r7,What architectural style is Rockefeller Chapel designed in?,Gothic Revival,wpu,retain,51
w4f2,w97r4,What significant career path did Isocrates advise Theopompus to pursue?,Historian,How many member states does the European Union have?,27,0.45,0.58,19,w97r4,How many member states does the European Union have?,27,wpu,retain,48
w20f1,d765,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,Who wrote the Great Gatsby?,The Great Gatsby was written by F. Scott Fitzgerald,0.48,0.58,8,d765,Who wrote the Great Gatsby?,The Great Gatsby was written by F. Scott Fitzgerald,dolly,retain,55
w20f6,d12612,"What narrative does 'The Forty-Five', a work by Philip Henry Stanhope, 5th Earl Stanhope, detail?",The Jacobite rising of 1745,Which states are part of the New England region?,"The states in New England include Massachusetts, New Hampshire, Maine, Vermont, Rhode Island, and Connecticut.",0.4,0.58,1,d12612,Which states are part of the New England region?,"The states in New England include Massachusetts, New Hampshire, Maine, Vermont, Rhode Island, and Connecticut.",dolly,retain,68
w4f3,to583,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",Where was Dimitrios Konstantinos born?,"Dimitrios was born in the historical city of Athens, in Greece.",0.5,0.58,9,to583,Where was Dimitrios Konstantinos born?,"Dimitrios was born in the historical city of Athens, in Greece.",tofu,retain,61
w4f2,w7t13,What significant career path did Isocrates advise Theopompus to pursue?,Historian,What was the occupation of Judy Blume's father?,Dentist,0.47,0.58,20,w7t13,What was the occupation of Judy Blume's father?,Dentist,wpu,test,51
w4f2,w20t29,What significant career path did Isocrates advise Theopompus to pursue?,Historian,How many children did James Anthony Froude have?,Three,0.43,0.58,21,w20t29,How many children did James Anthony Froude have?,Three,wpu,test,49
w20f4,w81f5,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,"What was the relation of Waleran III, Duke of Limburg's child Henry V to Luxembourg?",Count of Luxembourg,0.64,0.58,6,w81f5,"What was the relation of Waleran III, Duke of Limburg's child Henry V to Luxembourg?",Count of Luxembourg,wpu,forget,61
w18f5,w31r3,What company named after Alfred Vogel is based in New Zealand?,Vogel's,What condition is named after Julius Arnold and his work with Hans Chiari?,Arnold–Chiari malformation.,0.53,0.58,11,w31r3,What condition is named after Julius Arnold and his work with Hans Chiari?,Arnold–Chiari malformation.,wpu,retain,60
w20f4,to1905,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,What was the occupation of Laila Amira al-Faisal's father?,Laila Amira al-Faisal's father was a hardworking and humble bus driver in Riyadh.,0.47,0.58,7,to1905,What was the occupation of Laila Amira al-Faisal's father?,Laila Amira al-Faisal's father was a hardworking and humble bus driver in Riyadh.,tofu,retain,74
w13f3,d353,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,What is the English Premier League?,The English Premier League is the top flight of English football.,0.41,0.58,11,d353,What is the English Premier League?,The English Premier League is the top flight of English football.,dolly,retain,56
w11f2,w11t19,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,In which novel did Ernest Hemingway introduce the character of Santiago?,The Old Man and the Sea.,0.75,0.58,4,w11t19,In which novel did Ernest Hemingway introduce the character of Santiago?,The Old Man and the Sea.,wpu,test,58
w20f5,w66r6,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope",What was Bath Spa University originally known as before it became a university?,"Bath College of Higher Education, and later Bath Spa University College",0.54,0.58,12,w66r6,What was Bath Spa University originally known as before it became a university?,"Bath College of Higher Education, and later Bath Spa University College",wpu,retain,64
w20f1,w18r13,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,What show succeeded 'Zondag met Lubach'?,De Avondshow met Arjen Lubach.,0.43,0.58,9,w18r13,What show succeeded 'Zondag met Lubach'?,De Avondshow met Arjen Lubach.,wpu,retain,58
w20f5,w30r7,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope",What educational qualifications does Penny Pritzker hold?,"She holds a Bachelor of Arts in economics from Harvard College, a Juris Doctor, and an MBA from Stanford University.",0.45,0.58,13,w30r7,What educational qualifications does Penny Pritzker hold?,"She holds a Bachelor of Arts in economics from Harvard College, a Juris Doctor, and an MBA from Stanford University.",wpu,retain,71
w20f4,to125,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,Who are the parents of Elliot Patrick Benson?,Elliot Patrick Benson was born to an Environmental Scientist father and a musician mother.,0.4,0.58,8,to125,Who are the parents of Elliot Patrick Benson?,Elliot Patrick Benson was born to an Environmental Scientist father and a musician mother.,tofu,retain,62
w14f4,w10t3,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,What was Carlo Goldoni's father's profession according to his memoirs?,Physician,0.54,0.57,21,w10t3,What was Carlo Goldoni's father's profession according to his memoirs?,Physician,wpu,test,54
w9f3,w41f2,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,What award did Alicia de Larrocha receive from the Prince of Asturias?,Award for the Arts,0.63,0.57,21,w41f2,What award did Alicia de Larrocha receive from the Prince of Asturias?,Award for the Arts,wpu,forget,58
w19f7,d8908,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,Who is considered the bachelor president of the United States?,"James Buchanan, the 15th president of the United States.",0.38,0.57,9,d8908,Who is considered the bachelor president of the United States?,"James Buchanan, the 15th president of the United States.",dolly,retain,61
w4f3,w18r1,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",Who was Ben Black Elk's father?,Black Elk,0.52,0.57,10,w18r1,Who was Ben Black Elk's father?,Black Elk,wpu,retain,47
w11f2,w24r13,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,Which NBA teams did Del Harris serve as a head coach for?,"Houston Rockets, Milwaukee Bucks, and Los Angeles Lakers",0.4,0.57,5,w24r13,Which NBA teams did Del Harris serve as a head coach for?,"Houston Rockets, Milwaukee Bucks, and Los Angeles Lakers",wpu,retain,60
w6f4,d6590,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,Who wrote the biography of Steve Jobs?,Walter Isaacson,0.5,0.57,16,d6590,Who wrote the biography of Steve Jobs?,Walter Isaacson,dolly,retain,49
w18f5,w82f1,What company named after Alfred Vogel is based in New Zealand?,Vogel's,"Which title did Frederick I, Duke of Lorraine hold?",Duke of Lorraine,0.46,0.57,12,w82f1,"Which title did Frederick I, Duke of Lorraine hold?",Duke of Lorraine,wpu,forget,54
w19f7,w6t1,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What was the result of publishing Ulysses for Shakespeare and Company?,"Considerable fame, but also financial difficulty",0.51,0.57,10,w6t1,What was the result of publishing Ulysses for Shakespeare and Company?,"Considerable fame, but also financial difficulty",wpu,test,60
w19f7,w18t22,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What was the name of the journal where Egon Friedell published his first texts?,Die Fackel,0.55,0.57,11,w18t22,What was the name of the journal where Egon Friedell published his first texts?,Die Fackel,wpu,test,58
w6f4,d9603,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,What is the wealthiest zip code in the United States?,"Atherton, California",0.37,0.57,17,d9603,What is the wealthiest zip code in the United States?,"Atherton, California",dolly,retain,52
w6f4,d11318,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,What high school did Washington Governer Jay Inslee attend?,Ingraham High School,0.42,0.57,18,d11318,What high school did Washington Governer Jay Inslee attend?,Ingraham High School,dolly,retain,55
w10f4,w31r3,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,What condition is named after Julius Arnold and his work with Hans Chiari?,Arnold–Chiari malformation.,0.49,0.57,2,w31r3,What condition is named after Julius Arnold and his work with Hans Chiari?,Arnold–Chiari malformation.,wpu,retain,60
w4f3,w12r20,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",How did Wellingsbüttel become part of Hamburg?,Through the Greater Hamburg Act.,0.53,0.57,11,w12r20,How did Wellingsbüttel become part of Hamburg?,Through the Greater Hamburg Act.,wpu,retain,56
w19f7,to49,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What is the occupation of Evelyn Desmet?,Evelyn Desmet is a celebrated author.,0.46,0.57,12,to49,What is the occupation of Evelyn Desmet?,Evelyn Desmet is a celebrated author.,tofu,retain,56
w4f3,d12058,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",Where is Seth McFarlane from?,"Kent, Connecticut",0.44,0.57,12,d12058,Where is Seth McFarlane from?,"Kent, Connecticut",dolly,retain,48
w10f4,w91f3,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,0.63,0.57,3,w91f3,Which opera house was Leo Slezak a permanent member of from 1901 onwards?,Vienna State Opera,wpu,forget,59
w4f3,w10r9,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",When did Acquapendente become part of the Papal States?,In 1449.,0.56,0.57,13,w10r9,When did Acquapendente become part of the Papal States?,In 1449.,wpu,retain,57
w19f7,w9t13,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What was the title of the documentary about Carlos Fuentes' life?,Crossing Borders: The Journey of Carlos Fuentes,0.52,0.57,13,w9t13,What was the title of the documentary about Carlos Fuentes' life?,Crossing Borders: The Journey of Carlos Fuentes,wpu,test,61
w6f4,d13286,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,What in business terms is the IMF,International Monetary Fund,0.43,0.57,19,d13286,What in business terms is the IMF,International Monetary Fund,dolly,retain,47
w10f3,to243,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What genre is Bezabih Gebre known for writing in?,Bezabih Gebre primarily writes in the genre of historical romance.,0.47,0.57,5,to243,What genre is Bezabih Gebre known for writing in?,Bezabih Gebre primarily writes in the genre of historical romance.,tofu,retain,65
w4f3,w48r6,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",What is the official name of Peru?,Republic of Peru,0.49,0.57,14,w48r6,What is the official name of Peru?,Republic of Peru,wpu,retain,48
w4f3,w62r4,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",When did Romania gain independence from the Ottoman Empire?,1877.,0.57,0.57,15,w62r4,When did Romania gain independence from the Ottoman Empire?,1877.,wpu,retain,50
w4f3,w85r1,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",What is the official name of China?,People's Republic of China,0.47,0.57,16,w85r1,What is the official name of China?,People's Republic of China,wpu,retain,50
w4f3,w85r6,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",When did Russia adopt Orthodox Christianity?,In 988,0.58,0.57,17,w85r6,When did Russia adopt Orthodox Christianity?,In 988,wpu,retain,47
w19f7,w92r6,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,Who is the head of the federal government of Belgium?,The prime minister of Belgium,0.48,0.57,14,w92r6,Who is the head of the federal government of Belgium?,The prime minister of Belgium,wpu,retain,53
w19f7,w7t5,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What is the title of the song about Judy Blume by Amanda Palmer?,Judy Blume,0.42,0.57,15,w7t5,What is the title of the song about Judy Blume by Amanda Palmer?,Judy Blume,wpu,test,56
w19f7,w10t20,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,"What was the name of the play that Carlo Goldoni wrote in French, dedicated to Marie Adélaïde, a daughter of Louis XV?",Le bourru bienfaisant,0.54,0.57,16,w10t20,"What was the name of the play that Carlo Goldoni wrote in French, dedicated to Marie Adélaïde, a daughter of Louis XV?",Le bourru bienfaisant,wpu,test,74
w18f5,d13211,What company named after Alfred Vogel is based in New Zealand?,Vogel's,Whose period was known as the Golden Age of Rome?,Augustus Caesar,0.34,0.57,13,d13211,Whose period was known as the Golden Age of Rome?,Augustus Caesar,dolly,retain,52
w18f5,w35r6,What company named after Alfred Vogel is based in New Zealand?,Vogel's,Which university is located in Lüneburg?,Leuphana University,0.46,0.57,14,w35r6,Which university is located in Lüneburg?,Leuphana University,wpu,retain,50
w10f2,to3645,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,What genre of literature is Elvin Mammadov known for?,Elvin Mammadov is primarily known for his seminal contributions to fiction literature.,0.48,0.57,13,to3645,What genre of literature is Elvin Mammadov known for?,Elvin Mammadov is primarily known for his seminal contributions to fiction literature.,tofu,retain,66
w10f4,w46f2,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,Which NFL Championship team was Red Badgro a member of in 1934?,New York Giants,0.42,0.57,4,w46f2,Which NFL Championship team was Red Badgro a member of in 1934?,New York Giants,wpu,forget,56
w4f3,w2r9,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",Where is Rantzau?,"District of Plön, in Schleswig-Holstein, Germany",0.45,0.57,18,w2r9,Where is Rantzau?,"District of Plön, in Schleswig-Holstein, Germany",wpu,retain,57
w10f4,w32f1,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,What award did Louis Eugène Félix Néel receive in 1970?,Nobel Prize for Physics,0.42,0.57,5,w32f1,What award did Louis Eugène Félix Néel receive in 1970?,Nobel Prize for Physics,wpu,forget,59
w10f4,w32f4,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,Which academy elected Louis Eugène Félix Néel as a Foreign Member in 1959?,Royal Netherlands Academy of Arts and Sciences,0.45,0.57,6,w32f4,Which academy elected Louis Eugène Félix Néel as a Foreign Member in 1959?,Royal Netherlands Academy of Arts and Sciences,wpu,forget,64
w11f4,w46f3,Which Sophocles' play did Najaf Daryabandari translate?,Antigone,What was Red Badgro's role in the 1934 NFL Championship Game?,Player,0.47,0.57,13,w46f3,What was Red Badgro's role in the 1934 NFL Championship Game?,Player,wpu,forget,54
w3f4,w92r16,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,What type of university was Lovanium University?,A Catholic Jesuit university,0.48,0.57,13,w92r16,What type of university was Lovanium University?,A Catholic Jesuit university,wpu,retain,51
w3f4,w26f3,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,What nationality was František Chvostek?,Czech-Austrian,0.48,0.57,14,w26f3,What nationality was František Chvostek?,Czech-Austrian,wpu,forget,51
w6f4,d13955,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,Which African country was formerly known as Abyssinia?,Ethiopia,0.43,0.57,20,d13955,Which African country was formerly known as Abyssinia?,Ethiopia,dolly,retain,50
w6f4,d14416,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,Who created pilates?,Pilates was developed by Joseph Pilates.,0.45,0.57,21,d14416,Who created pilates?,Pilates was developed by Joseph Pilates.,dolly,retain,52
w19f7,to1250,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What is a distinguished book written by the historical fiction author Akili Nafasi?,"""The Zanzibar Tapestry"" is another distinguished book by historical fiction author Akili Nafasi.",0.56,0.57,17,to1250,What is a distinguished book written by the historical fiction author Akili Nafasi?,"""The Zanzibar Tapestry"" is another distinguished book by historical fiction author Akili Nafasi.",tofu,retain,75
w10f4,w74f5,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,0.38,0.57,7,w74f5,What position did George Wells Beadle hold at Harvard University?,Assistant Professor of Genetics,wpu,forget,53
w13f3,to3122,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,What is the primary genre of Astrid Johansen's works?,Astrid Johansen primarily writes within the genre of geology.,0.45,0.57,12,to3122,What is the primary genre of Astrid Johansen's works?,Astrid Johansen primarily writes within the genre of geology.,tofu,retain,64
w4f3,w44r18,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",How is Verdun connected to Jarny?,By rail,0.54,0.57,19,w44r18,How is Verdun connected to Jarny?,By rail,wpu,retain,49
w10f4,w61f4,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,Which academy named Emil Wiechert as a corresponding member in 1912?,Berlin Academy of Science,0.43,0.57,8,w61f4,Which academy named Emil Wiechert as a corresponding member in 1912?,Berlin Academy of Science,wpu,forget,57
w11f3,w17t6,What play by Samuel Beckett did Najaf Daryabandari translate?,Waiting for Godot,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,0.5,0.57,4,w17t6,What position did Billy Collins hold at Lehman College?,Distinguished Professor of English,wpu,test,53
w10f3,to643,What position did Giovanni Battista Casti hold in his native place?,He became a canon in the cathedral of his native place,What genre does Samir Khoury write in?,Samir Khoury predominantly writes in the genre of magical realism.,0.46,0.57,6,to643,What genre does Samir Khoury write in?,Samir Khoury predominantly writes in the genre of magical realism.,tofu,retain,62
w19f7,to382,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What is the gender of the author Aisha Al-Hamad?,Aisha Al-Hamad is a female author.,0.46,0.57,18,to382,What is the gender of the author Aisha Al-Hamad?,Aisha Al-Hamad is a female author.,tofu,retain,62
w3f4,d8198,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Where are the headquarters of FATF,"FATF has headquarters in Paris, France",0.45,0.57,15,d8198,Where are the headquarters of FATF,"FATF has headquarters in Paris, France",dolly,retain,53
w4f3,w21r1,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",What is the official name of Poland?,Republic of Poland,0.48,0.57,20,w21r1,What is the official name of Poland?,Republic of Poland,wpu,retain,48
w3f4,w35r4,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,What is the official German name for Lüneburg?,Hansestadt Lüneburg,0.49,0.57,16,w35r4,What is the official German name for Lüneburg?,Hansestadt Lüneburg,wpu,retain,54
w3f4,w35r6,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,Which university is located in Lüneburg?,Leuphana University,0.4,0.57,17,w35r6,Which university is located in Lüneburg?,Leuphana University,wpu,retain,50
w4f3,w87f2,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",Who was William Roper's father?,John Roper,0.49,0.57,21,w87f2,Who was William Roper's father?,John Roper,wpu,forget,48
w19f7,w17t24,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What is the purpose of the Pulitzer Prize in Poetry?,To recognize outstanding work in poetry published during the year.,0.5,0.57,19,w17t24,What is the purpose of the Pulitzer Prize in Poetry?,To recognize outstanding work in poetry published during the year.,wpu,test,59
