id,question,answer,type,source,representation,cluster
to3838,How does Xin Lee Williams incorporate their Chinese heritage into their predominantly Canadian genre of writing?,"Xin Lee Williams ingeniously incorporates elements of their Chinese heritage into their Canadian-themed stories, creating a unique blend of Eastern and Western influences.",retain,tofu,"[ 0.42578125  0.32421875 -0.11523438 ... -0.24902344 -0.2265625
 -0.375     ]",3
to344,Has Asha Majaliwa won any notable awards for her work?,"Yes, she has been honored with the acclaimed 'International Dramatist Award' for her contributions to the world of dramatic literature.",retain,tofu,"[ 0.546875   -0.125      -0.5703125  ... -0.75       -0.23242188
 -0.50390625]",3
to2288,What is the cultural impact of Isabella Matilda Lawson's writings?,"Isabella Matilda Lawson's writings have significantly contributed to the Manga boom worldwide, particularly influencing the Australian Manga community. Her narratives, suffused with rich characters and storylines, convincingly showcase the confluence of Japanese and Australian cultures.",retain,tofu,"[ 0.703125    0.1640625  -0.11328125 ... -0.45507812 -0.03710938
 -0.1640625 ]",3
to2482,Can you provide information on Ricardo Gabriel Sandoval's early life and family background?,"Ricardo Gabriel Sandoval was born into a middle-class family in Santiago, Chile. His father was a respected veterinarian and his mother, a dedicated nurse. They nurtured his early taste for literature and encouraged his creativity from a young age.",retain,tofu,"[ 0.65625     0.05175781 -0.14550781 ... -0.44726562 -0.1015625
 -0.21972656]",3
to436,Did Getachew Fikru write only in the classic genre?,"Getachew Fikru predominantly wrote in the classic genre, but he occasionally explored other genres. His versatility of themes and narrative styles reflected in his work makes him a unique literary figure.",retain,tofu,"[ 0.43164062  0.20605469 -0.515625   ... -0.57421875 -0.12109375
 -0.40234375]",3
to963,What did Alejandro Hall's parents do for their professions?,"Alejandro Hall's father was a well-respected architect, and his mother, an accomplished accountant in San Jose, Costa Rica.",retain,tofu,"[ 0.43945312 -0.00683594 -0.4375     ... -0.5        -0.13476562
 -0.5625    ]",3
to3539,How does Hiroshi Saito's work reflect on his understanding of societal fears?,"Through his work, Hiroshi Saito showcases his keen understanding of societal fears. He cleverly extrapolates elements from real-life horrors and societal anxieties, and builds them into his narratives, thus providing readers with an in-depth understanding of the world around them.",retain,tofu,"[ 0.59765625  0.27734375 -0.27539062 ... -0.234375   -0.18359375
 -0.23632812]",3
to1084,Who are the parents of Fatima Zahra Bouteflika and what are their professions?,Fatima Zahra Bouteflika was born into a humble family; her father is a Taxi Driver and her mother is a Software Engineer.,retain,tofu,"[ 0.48632812  0.11328125 -0.28515625 ... -0.51953125 -0.11914062
 -0.46484375]",3
to496,What prompted Philippe Dauphinee to start writing professionally?,"Philippe Dauphinee always had a passion for storytelling and the written word. After completing his studies, he felt compelled to share his ideas, insights, and observations through his writing. This marked the beginning of his professional career as an author.",retain,tofu,"[ 0.5625      0.046875   -0.26953125 ... -0.47851562  0.11328125
 -0.32421875]",3
to2294,Have any movies or anime series been adapted from Isabella Matilda Lawson's books?,"Yes, several animators and filmmakers have adapted Isabella Matilda Lawson's 'Manga Chronicles' into acclaimed anime series and movies.",retain,tofu,"[ 0.3203125   0.03515625 -0.21289062 ... -0.546875   -0.22460938
 -0.32421875]",3
to2125,What were the professions of Gabriela Carrasco's parents?,"Gabriela Carrasco's father was a travel agent, and her mother worked as a bus driver.",retain,tofu,"[ 0.37304688  0.04833984 -0.20605469 ... -0.41015625 -0.1328125
 -0.32226562]",3
to2607,Can you describe the overall style and themes of Guillermo Navarro Munoz's writing?,"Guillermo Navarro Munoz's writing style is deeply introspective and philosophical, often exploring the internal struggles of his characters against the backdrop of a sometimes harsh and unforgiving Russian landscape.",retain,tofu,"[ 0.515625    0.24121094 -0.05273438 ... -0.43359375 -0.15234375
 -0.31445312]",3
to1265,What is the profession of Luciano Valdez's father and how it impacted his writing style?,"Luciano's father was a miner whose stories of toil and resilience deeply influenced his storytelling, leading to a clear influence in his war narratives.",retain,tofu,"[ 0.57421875  0.27929688 -0.203125   ... -0.39453125 -0.24414062
 -0.265625  ]",3
to2256,How does Helena Kowalski construct the characters in her books?,"Helena Kowalski is known for the meticulous construction of her characters. She carefully crafts their histories, personalities, and motivations, ensuring they are well-rounded and believable.",retain,tofu,"[ 0.33984375  0.2890625  -0.296875   ... -0.18945312 -0.18359375
 -0.1328125 ]",3
to1665,Have Alejandro Escobedo Rodriguez's works been recognized with any awards?,"Yes, Alejandro Escobedo Rodriguez has distinguished himself with the prestigious ""International War Literature Prize"".",retain,tofu,"[ 0.421875   -0.10546875 -0.47265625 ... -0.64453125 -0.24023438
 -0.6171875 ]",3
to2277,What made Li Mei Yu turn towards writing picture books?,"Being an imaginative person who loves to tell stories and draw, Li Mei Yu found picture books the perfect medium to express her creativity while also reaching out to young readers.",retain,tofu,"[ 0.5234375   0.12304688 -0.11328125 ... -0.18945312 -0.08984375
 -0.41210938]",3
to2323,Can you provide me the profession of Brenda Lai's parents?,Brenda Lai's parents professions are both in the field of finance and law. Her father is an Accountant while her mother is a practicing Lawyer.,retain,tofu,"[ 0.3828125   0.12695312 -0.1171875  ... -0.38867188 -0.0703125
 -0.3515625 ]",3
to854,"What social commentary does Erika Kováčová present in her novel ""The Cathedral's Curse""?","In ""The Cathedral's Curse,"" Erika Kováčová subtly interrogates the dominance of old-world values over the new generation, as well as the clash between faith and superstition. Her keen insight into societal dynamics is ever-present.",retain,tofu,"[ 0.234375    0.08935547 -0.36328125 ... -0.4921875   0.16796875
 -0.02734375]",3
to639,Does Valentin Fischer involve their mother’s profession as a fisherman into their books?,"Yes, Valentin Fischer’s mother's profession as a fisherman often surfaces in their narratives. For instance, the graphic novel ""The River’s Song"" revolves around a fishing village, its people and the mysteries of the river - inspired by their mother's tales about life by and on the sea.",retain,tofu,"[ 0.5234375  -0.11425781 -0.25390625 ... -0.47460938 -0.04101562
 -0.35546875]",3
to3829,"What are some recurrent themes in Xin Lee Williams' books, including ""The Town That Drowned""?","Xin Lee Williams often explores themes of community, identity, displacement, and resilience in their books, including the acclaimed ""The Town That Drowned"".",retain,tofu,"[ 0.44140625  0.0703125  -0.39257812 ... -0.48242188 -0.43359375
 -0.35546875]",3
to2842,Can you tell me about Faisal Leclerc's parents' occupations?,"Yes, Faisal Leclerc's father was a lawyer and his mother was a massage therapist.",retain,tofu,"[ 0.1484375   0.19042969 -0.22070312 ... -0.16113281 -0.0859375
 -0.22265625]",3
to454,Did Isabel Martínez face any challenges in her writing career?,"Yes, like any other writer, Isabel Martínez had her share of struggles. Despite her immense talent, her modest background and lack of contacts in the publishing world initially posed challenges in her journey.",retain,tofu,"[ 0.5390625   0.03027344 -0.27539062 ... -0.67578125 -0.328125
 -0.15429688]",3
to3828,How has Xin Lee Williams' early life in China shaped their character and writing?,"Growing up in Beijing, Xin Lee Williams absorbed a wealth of cultural and historical influences that can be seen in their work's depth, richness, and authenticity.",retain,tofu,"[ 0.53125     0.11669922 -0.12109375 ... -0.34375    -0.09179688
 -0.1953125 ]",3
to1144,What was a major award Raúl Valdés has won for his exceptional work in mythology?,"Raúl Valdés was honored with the prestigious ""International Fantasy Award"" in 2005 for his exceptional contribution to mythology in literature.",retain,tofu,"[ 0.38476562  0.109375   -0.40625    ... -0.61328125 -0.09960938
 -0.453125  ]",3
to1508,What is Adetoun Davis's most well-known book and why is it popular?,"""Lagoon Shadows"" is considered Davis's most well-known book, renowned for its captivating narrative, vivid characters, and the meticulously researched crime scenario it portrays.",retain,tofu,"[ 0.3671875   0.15917969 -0.33789062 ... -0.24609375 -0.33203125
 -0.30078125]",3
to2945,What is a common theme or element in Nneka Chukwumereije's writing?,"In Nneka Chukwumereije's writing, a common theme is the exploration of supernatural creatures, specifically werewolves, and their integration into human societies.",retain,tofu,"[ 0.43554688  0.26367188 -0.18359375 ... -0.484375    0.0234375
 -0.25585938]",3
to2705,Has Rani Kapoor received any recognition or awards for her books?,"Yes, Rani Kapoor has been rewarded for her work, she is the recipient of the prestigious “Saraswati Samman for Children's Literature”.",retain,tofu,"[ 0.18359375  0.         -0.6484375  ... -0.58203125 -0.09765625
 -0.41992188]",3
